time,value
30.95,1242
31.0,1228
31.05,1259
31.1,1333
31.15,1258
31.2,1351
31.25,1234
31.3,1307
31.35,1278
31.4,1238
31.45,1245
31.5,1191
31.55,1234
31.6,1271
31.65,1224
31.7,1292
31.75,1280
31.8,1282
31.85,1319
31.9,1252
31.95,1256
32.0,1227
32.05,1253
32.1,1194
32.15,1219
32.2,1213
32.25,1301
32.3,1238
32.35,1230
32.4,1318
32.45,1228
32.5,1262
32.55,1225
32.6,1197
32.65,1251
32.7,1214
32.75,1284
32.8,1289
32.85,1271
32.9,1249
32.95,1300
33.0,1270
33.05,1220
33.1,1256
33.15,1291
33.2,1245
33.25,1239
33.3,1212
33.35,1318
33.4,1257
33.45,1303
33.5,1188
33.55,1249
33.6,1262
33.65,1179
33.7,1288
33.75,1255
33.8,1263
33.85,1223
33.9,1265
33.95,1246
34.0,1314
34.05,1177
34.1,1232
34.15,1255
34.2,1278
34.25,1242
34.3,1239
34.35,1332
34.4,1275
34.45,1260
34.5,1246
34.55,1268
34.6,1276
34.65,1227
34.7,1253
34.75,1243
34.8,1280
34.85,1303
34.9,1293
34.95,1290
35.0,1241
35.05,1250
35.1,1235
35.15,1282
35.2,1247
35.25,1316
35.3,1248
35.35,1265
35.4,1242
35.45,1256
35.5,1270
35.55,1245
35.6,1259
35.65,1302
35.7,1280
35.75,1210
35.8,1227
35.85,1284
35.9,1326
35.95,1280
36.0,1212
36.05,1228
36.1,1276
36.15,1291
36.2,1226
36.25,1354
36.3,1264
36.35,1223
36.4,1278
36.45,1309
36.5,1309
36.55,1278
36.6,1279
36.65,1269
36.7,1256
36.75,1307
36.8,1252
36.85,1242
36.9,1245
36.95,1290
37.0,1256
37.05,1299
37.1,1235
37.15,1239
37.2,1163
37.25,1199
37.3,1230
37.35,1240
37.4,1205
37.45,1216
37.5,1224
37.55,1178
37.6,1207
37.65,1234
37.7,1312
37.75,1265
37.8,1263
37.85,1215
37.9,1250
37.95,1239
38.0,1209
38.05,1219
38.1,1271
38.15,1172
38.2,1277
38.25,1195
38.3,1213
38.35,1169
38.4,1165
38.45,1244
38.5,1200
38.55,1206
38.6,1257
38.65,1225
38.7,1252
38.75,1218
38.8,1210
38.85,1172
38.9,1277
38.95,1177
39.0,1195
39.05,1155
39.1,1233
39.15,1257
39.2,1235
39.25,1214
39.3,1278
39.35,1268
39.4,1255
39.45,1203
39.5,1258
39.55,1238
39.6,1258
39.65,1288
39.7,1266
39.75,1290
39.8,1337
39.85,1228
39.9,1249
39.95,1234
40.0,1241
40.05,1222
40.1,1256
40.15,1203
40.2,1284
40.25,1233
40.3,1219
40.35,1196
40.4,1299
40.45,1206
40.5,1291
40.55,1254
40.6,1196
40.65,1233
40.7,1267
40.75,1239
40.8,1198
40.85,1283
40.9,1208
40.95,1237
41.0,1214
41.05,1179
41.1,1202
41.15,1211
41.2,1301
41.25,1258
41.3,1250
41.35,1271
41.4,1251
41.45,1275
41.5,1281
41.55,1256
41.6,1253
41.65,1270
41.7,1233
41.75,1236
41.8,1289
41.85,1209
41.9,1286
41.95,1210
42.0,1262
42.05,1272
42.1,1253
42.15,1185
42.2,1217
42.25,1205
42.3,1274
42.35,1267
42.4,1185
42.45,1184
42.5,1225
42.55,1172
42.6,1188
42.65,1188
42.7,1230
42.75,1191
42.8,1257
42.85,1169
42.9,1225
42.95,1200
43.0,1194
43.05,1214
43.1,1244
43.15,1172
43.2,1184
43.25,1151
43.3,1240
43.35,1222
43.4,1194
43.45,1117
43.5,1234
43.55,1235
43.6,1237
43.65,1159
43.7,1292
43.75,1111
43.8,1232
43.85,1183
43.9,1209
43.95,1267
44.0,1179
44.05,1242
44.1,1266
44.15,1235
44.2,1224
44.25,1258
44.3,1271
44.35,1198
44.4,1201
44.45,1166
44.5,1221
44.55,1224
44.6,1198
44.65,1240
44.7,1209
44.75,1210
44.8,1245
44.85,1211
44.9,1252
44.95,1238
45.0,1225
45.05,1218
45.1,1189
45.15,1234
45.2,1209
45.25,1254
45.3,1192
45.35,1149
45.4,1242
45.45,1258
45.5,1198
45.55,1294
45.6,1286
45.65,1176
45.7,1323
45.75,1257
45.8,1233
45.85,1202
45.9,1271
45.95,1267
46.0,1218
46.05,1159
46.1,1318
46.15,1249
46.2,1257
46.25,1282
46.3,1193
46.35,1204
46.4,1210
46.45,1167
46.5,1200
46.55,1241
46.6,1198
46.65,1270
46.7,1161
46.75,1167
46.8,1248
46.85,1214
46.9,1136
46.95,1170
47.0,1260
47.05,1208
47.1,1217
47.15,1151
47.2,1238
47.25,1160
47.3,1216
47.35,1203
47.4,1170
47.45,1139
47.5,1173
47.55,1201
47.6,1178
47.65,1187
47.7,1133
47.75,1200
47.8,1144
47.85,1181
47.9,1219
47.95,1228
48.0,1245
48.05,1215
48.1,1216
48.15,1206
48.2,1198
48.25,1212
48.3,1140
48.35,1222
48.4,1210
48.45,1265
48.5,1205
48.55,1174
48.6,1218
48.65,1242
48.7,1158
48.75,1189
48.8,1239
48.85,1192
48.9,1198
48.95,1149
49.0,1217
49.05,1150
49.1,1159
49.15,1231
49.2,1236
49.25,1215
49.3,1210
49.35,1227
49.4,1251
49.45,1226
49.5,1241
49.55,1288
49.6,1268
49.65,1249
49.7,1235
49.75,1172
49.8,1179
49.85,1207
49.9,1209
49.95,1245
50.0,1142
50.05,1238
50.1,1231
50.15,1262
50.2,1228
50.25,1238
50.3,1211
50.35,1202
50.4,1232
50.45,1185
50.5,1267
50.55,1233
50.6,1210
50.65,1197
50.7,1219
50.75,1170
50.8,1245
50.85,1167
50.9,1287
50.95,1226
51.0,1287
51.05,1179
51.1,1267
51.15,1203
51.2,1237
51.25,1232
51.3,1196
51.35,1198
51.4,1250
51.45,1264
51.5,1242
51.55,1242
51.6,1213
51.65,1181
51.7,1161
51.75,1216
51.8,1218
51.85,1153
51.9,1254
51.95,1221
52.0,1176
52.05,1209
52.1,1213
52.15,1275
52.2,1199
52.25,1217
52.3,1222
52.35,1268
52.4,1209
52.45,1256
52.5,1261
52.55,1234
52.6,1202
52.65,1160
52.7,1261
52.75,1241
52.8,1221
52.85,1220
52.9,1201
52.95,1189
53.0,1203
53.05,1143
53.1,1209
53.15,1177
53.2,1197
53.25,1202
53.3,1270
53.35,1201
53.4,1214
53.45,1224
53.5,1205
53.55,1239
53.6,1213
53.65,1247
53.7,1159
53.75,1161
53.8,1224
53.85,1204
53.9,1185
53.95,1195
54.0,1263
54.05,1186
54.1,1229
54.15,1228
54.2,1145
54.25,1262
54.3,1185
54.35,1209
54.4,1246
54.45,1255
54.5,1257
54.55,1239
54.6,1255
54.65,1212
54.7,1266
54.75,1256
54.8,1259
54.85,1227
54.9,1207
54.95,1250
55.0,1196
55.05,1155
55.1,1207
55.15,1241
55.2,1322
55.25,1154
55.3,1222
55.35,1220
55.4,1242
55.45,1225
55.5,1266
55.55,1191
55.6,1225
55.65,1226
55.7,1224
55.75,1225
55.8,1269
55.85,1227
55.9,1173
55.95,1186
56.0,1225
56.05,1256
56.1,1228
56.15,1236
56.2,1237
56.25,1190
56.3,1257
56.35,1161
56.4,1220
56.45,1187
56.5,1280
56.55,1250
56.6,1217
56.65,1215
56.7,1228
56.75,1231
56.8,1227
56.85,1260
56.9,1230
56.95,1251
57.0,1228
57.05,1226
57.1,1231
57.15,1253
57.2,1231
57.25,1278
57.3,1244
57.35,1199
57.4,1257
57.45,1250
57.5,1239
57.55,1228
57.6,1274
57.65,1159
57.7,1193
57.75,1208
57.8,1243
57.85,1257
57.9,1220
57.95,1205
58.0,1194
58.05,1234
58.1,1171
58.15,1117
58.2,1228
58.25,1253
58.3,1328
58.35,1267
58.4,1234
58.45,1254
58.5,1185
58.55,1281
58.6,1257
58.65,1204
58.7,1251
58.75,1256
58.8,1222
58.85,1249
58.9,1181
58.95,1194
59.0,1177
59.05,1227
59.1,1224
59.15,1216
59.2,1282
59.25,1309
59.3,1202
59.35,1245
59.4,1254
59.45,1259
59.5,1283
59.55,1236
59.6,1231
59.65,1149
59.7,1227
59.75,1209
59.8,1186
59.85,1187
59.9,1280
59.95,1232
60.0,1212
60.05,1196
60.1,1272
60.15,1261
60.2,1206
60.25,1243
60.3,1210
60.35,1245
60.4,1148
60.45,1335
60.5,1223
60.55,1258
60.6,1250
60.65,1187
60.7,1272
60.75,1258
60.8,1264
60.85,1267
60.9,1263
60.95,1245
61.0,1228
61.05,1197
61.1,1268
61.15,1250
61.2,1198
61.25,1219
61.3,1227
61.35,1225
61.4,1245
61.45,1256
61.5,1216
61.55,1280
61.6,1255
61.65,1314
61.7,1248
61.75,1224
61.8,1212
61.85,1260
61.9,1269
61.95,1247
62.0,1242
62.05,1195
62.1,1269
62.15,1241
62.2,1264
62.25,1202
62.3,1179
62.35,1184
62.4,1279
62.45,1242
62.5,1208
62.55,1241
62.6,1270
62.65,1313
62.7,1265
62.75,1304
62.8,1279
62.85,1264
62.9,1204
62.95,1278
63.0,1248
63.05,1264
63.1,1252
63.15,1308
63.2,1175
63.25,1202
63.3,1277
63.35,1206
63.4,1253
63.45,1264
63.5,1300
63.55,1293
63.6,1205
63.65,1234
63.7,1243
63.75,1259
63.8,1243
63.85,1199
63.9,1256
63.95,1253
64.0,1243
64.05,1324
64.1,1244
64.15,1300
64.2,1245
64.25,1225
64.3,1283
64.35,1247
64.4,1217
64.45,1252
64.5,1254
64.55,1304
64.6,1209
64.65,1202
64.7,1230
64.75,1205
64.8,1187
64.85,1210
64.9,1244
64.95,1246
65.0,1199
65.05,1287
65.1,1205
65.15,1212
65.2,1213
65.25,1210
65.3,1179
65.35,1312
65.4,1263
65.45,1238
65.5,1339
65.55,1205
65.6,1218
65.65,1220
65.7,1199
65.75,1275
65.8,1197
65.85,1294
65.9,1216
65.95,1254
66.0,1239
66.05,1256
66.1,1242
66.15,1269
66.2,1267
66.25,1268
66.3,1186
66.35,1248
66.4,1245
66.45,1335
66.5,1256
66.55,1274
66.6,1258
66.65,1208
66.7,1204
66.75,1215
66.8,1225
66.85,1240
66.9,1219
66.95,1173
67.0,1238
67.05,1218
67.1,1290
67.15,1298
67.2,1209
67.25,1240
67.3,1196
67.35,1215
67.4,1260
67.45,1244
67.5,1298
67.55,1280
67.6,1246
67.65,1216
67.7,1190
67.75,1219
67.8,1248
67.85,1227
67.9,1256
67.95,1201
68.0,1212
68.05,1262
68.1,1223
68.15,1233
68.2,1247
68.25,1266
68.3,1287
68.35,1279
68.4,1275
68.45,1218
68.5,1270
68.55,1300
68.6,1262
68.65,1277
68.7,1256
68.75,1254
68.8,1239
68.85,1260
68.9,1265
68.95,1243
69.0,1241
69.05,1251
69.1,1232
69.15,1236
69.2,1212
69.25,1241
69.3,1214
69.35,1251
69.4,1260
69.45,1223
69.5,1223
69.55,1220
69.6,1242
69.65,1164
69.7,1257
69.75,1237
69.8,1283
69.85,1196
69.9,1223
69.95,1214
70.0,1212
70.05,1306
70.1,1205
70.15,1263
70.2,1234
70.25,1289
70.3,1298
70.35,1244
70.4,1297
70.45,1291
70.5,1262
70.55,1246
70.6,1193
70.65,1260
70.7,1275
70.75,1256
70.8,1261
70.85,1207
70.9,1247
70.95,1239
71.0,1201
71.05,1298
71.1,1212
71.15,1271
71.2,1238
71.25,1233
71.3,1223
71.35,1256
71.4,1223
71.45,1262
71.5,1356
71.55,1179
71.6,1293
71.65,1234
71.7,1266
71.75,1203
71.8,1239
71.85,1255
71.9,1298
71.95,1243
72.0,1288
72.05,1204
72.1,1264
72.15,1250
72.2,1285
72.25,1303
72.3,1323
72.35,1295
72.4,1251
72.45,1213
72.5,1227
72.55,1239
72.6,1274
72.65,1290
72.7,1250
72.75,1263
72.8,1339
72.85,1302
72.9,1223
72.95,1280
73.0,1258
73.05,1280
73.1,1284
73.15,1255
73.2,1171
73.25,1256
73.3,1195
73.35,1281
73.4,1253
73.45,1288
73.5,1269
73.55,1216
73.6,1187
73.65,1188
73.7,1185
73.75,1245
73.8,1204
73.85,1187
73.9,1235
73.95,1227
74.0,1235
74.05,1200
74.1,1235
74.15,1327
74.2,1290
74.25,1282
74.3,1277
74.35,1272
74.4,1192
74.45,1269
74.5,1235
74.55,1279
74.6,1202
74.65,1214
74.7,1216
74.75,1242
74.8,1241
74.85,1238
74.9,1254
74.95,1239
75.0,1219
75.05,1246
75.1,1260
75.15,1252
75.2,1237
75.25,1219
75.3,1281
75.35,1253
75.4,1275
75.45,1240
75.5,1268
75.55,1284
75.6,1252
75.65,1242
75.7,1228
75.75,1260
75.8,1234
75.85,1244
75.9,1316
75.95,1291
76.0,1257
76.05,1287
76.1,1274
76.15,1233
76.2,1326
76.25,1281
76.3,1253
76.35,1232
76.4,1301
76.45,1269
76.5,1217
76.55,1297
76.6,1237
76.65,1236
76.7,1197
76.75,1167
76.8,1301
76.85,1235
76.9,1239
76.95,1332
77.0,1224
77.05,1277
77.1,1211
77.15,1290
77.2,1230
77.25,1247
77.3,1261
77.35,1264
77.4,1327
77.45,1266
77.5,1243
77.55,1296
77.6,1323
77.65,1305
77.7,1269
77.75,1278
77.8,1256
77.85,1203
77.9,1220
77.95,1304
78.0,1286
78.05,1267
78.1,1212
78.15,1278
78.2,1298
78.25,1263
78.3,1323
78.35,1319
78.4,1269
78.45,1331
78.5,1234
78.55,1231
78.6,1262
78.65,1276
78.7,1332
78.75,1224
78.8,1269
78.85,1241
78.9,1221
78.95,1257
79.0,1270
79.05,1230
79.1,1297
79.15,1329
79.2,1259
79.25,1311
79.3,1220
79.35,1252
79.4,1211
79.45,1240
79.5,1274
79.55,1323
79.6,1252
79.65,1219
79.7,1252
79.75,1294
79.8,1255
79.85,1253
79.9,1270
79.95,1211
80.0,1210
80.05,1321
80.1,1249
80.15,1325
80.2,1255
80.25,1236
80.3,1258
80.35,1308
80.4,1272
80.45,1248
80.5,1270
80.55,1362
80.6,1280
80.65,1253
80.7,1334
80.75,1226
80.8,1254
80.85,1226
80.9,1209
80.95,1251
81.0,1255
81.05,1278
81.1,1316
81.15,1244
81.2,1300
81.25,1266
81.3,1212
81.35,1267
81.4,1287
81.45,1277
81.5,1257
81.55,1235
81.6,1208
81.65,1242
81.7,1219
81.75,1259
81.8,1209
81.85,1208
81.9,1309
81.95,1251
82.0,1237
82.05,1288
82.1,1282
82.15,1266
82.2,1300
82.25,1314
82.3,1318
82.35,1286
82.4,1234
82.45,1236
82.5,1244
82.55,1227
82.6,1276
82.65,1227
82.7,1274
82.75,1285
82.8,1226
82.85,1212
82.9,1230
82.95,1280
83.0,1291
83.05,1304
83.1,1269
83.15,1241
83.2,1224
83.25,1320
83.3,1235
83.35,1219
83.4,1294
83.45,1246
83.5,1320
83.55,1241
83.6,1346
83.65,1289
83.7,1272
83.75,1322
83.8,1308
83.85,1262
83.9,1292
83.95,1260
84.0,1262
84.05,1297
84.1,1292
84.15,1216
84.2,1253
84.25,1266
84.3,1241
84.35,1327
84.4,1262
84.45,1316
84.5,1238
84.55,1238
84.6,1280
84.65,1322
84.7,1209
84.75,1219
84.8,1246
84.85,1275
84.9,1228
84.95,1232
85.0,1267
85.05,1229
85.1,1229
85.15,1261
85.2,1203
85.25,1215
85.3,1303
85.35,1264
85.4,1189
85.45,1256
85.5,1187
85.55,1201
85.6,1242
85.65,1201
85.7,1229
85.75,1235
85.8,1321
85.85,1185
85.9,1260
85.95,1268
86.0,1311
86.05,1209
86.1,1277
86.15,1244
86.2,1274
86.25,1270
86.3,1251
86.35,1215
86.4,1226
86.45,1347
86.5,1274
86.55,1198
86.6,1283
86.65,1233
86.7,1287
86.75,1344
86.8,1289
86.85,1282
86.9,1295
86.95,1255
87.0,1266
87.05,1295
87.1,1250
87.15,1296
87.2,1313
87.25,1208
87.3,1235
87.35,1275
87.4,1281
87.45,1275
87.5,1252
87.55,1259
87.6,1253
87.65,1265
87.7,1265
87.75,1281
87.8,1235
87.85,1285
87.9,1279
87.95,1197
88.0,1280
88.05,1309
88.1,1261
88.15,1254
88.2,1252
88.25,1264
88.3,1281
88.35,1289
88.4,1305
88.45,1281
88.5,1277
88.55,1281
88.6,1309
88.65,1314
88.7,1263
88.75,1195
88.8,1217
88.85,1338
88.9,1273
88.95,1238
89.0,1266
89.05,1245
89.1,1321
89.15,1255
89.2,1236
89.25,1300
89.3,1280
89.35,1238
89.4,1258
89.45,1343
89.5,1314
89.55,1300
89.6,1243
89.65,1224
89.7,1256
89.75,1256
89.8,1319
89.85,1344
89.9,1272
89.95,1299
90.0,1319
90.05,1294
90.1,1303
90.15,1254
90.2,1226
90.25,1213
90.3,1293
90.35,1348
90.4,1251
90.45,1265
90.5,1337
90.55,1245
90.6,1264
90.65,1306
90.7,1279
90.75,1276
90.8,1313
90.85,1242
90.9,1340
90.95,1251
91.0,1252
91.05,1296
91.1,1311
91.15,1227
91.2,1241
91.25,1231
91.3,1236
91.35,1244
91.4,1279
91.45,1253
91.5,1274
91.55,1325
91.6,1252
91.65,1220
91.7,1274
91.75,1288
91.8,1226
91.85,1238
91.9,1290
91.95,1274
92.0,1306
92.05,1289
92.1,1222
92.15,1318
92.2,1221
92.25,1250
92.3,1371
92.35,1255
92.4,1252
92.45,1252
92.5,1249
92.55,1273
92.6,1264
92.65,1221
92.7,1259
92.75,1292
92.8,1317
92.85,1344
92.9,1207
92.95,1205
93.0,1264
93.05,1253
93.1,1293
93.15,1253
93.2,1290
93.25,1298
93.3,1244
93.35,1228
93.4,1259
93.45,1289
93.5,1263
93.55,1215
93.6,1222
93.65,1221
93.7,1318
93.75,1270
93.8,1242
93.85,1229
93.9,1288
93.95,1242
94.0,1329
94.05,1316
94.1,1193
94.15,1235
94.2,1280
94.25,1301
94.3,1249
94.35,1282
94.4,1319
94.45,1282
94.5,1275
94.55,1313
94.6,1276
94.65,1293
94.7,1241
94.75,1264
94.8,1264
94.85,1253
94.9,1226
94.95,1355
95.0,1233
95.05,1224
95.1,1315
95.15,1206
95.2,1270
95.25,1242
95.3,1291
95.35,1292
95.4,1240
95.45,1256
95.5,1252
95.55,1274
95.6,1196
95.65,1231
95.7,1344
95.75,1259
95.8,1246
95.85,1219
95.9,1287
95.95,1281
96.0,1351
96.05,1266
96.1,1255
96.15,1356
96.2,1230
96.25,1287
96.3,1201
96.35,1223
96.4,1260
96.45,1271
96.5,1293
96.55,1250
96.6,1208
96.65,1250
96.7,1315
96.75,1283
96.8,1292
96.85,1222
96.9,1284
96.95,1242
97.0,1280
97.05,1289
97.1,1313
97.15,1332
97.2,1220
97.25,1294
97.3,1244
97.35,1368
97.4,1297
97.45,1276
97.5,1264
97.55,1222
97.6,1275
97.65,1302
97.7,1313
97.75,1268
97.8,1271
97.85,1274
97.9,1306
97.95,1290
98.0,1201
98.05,1265
98.1,1280
98.15,1252
98.2,1349
98.25,1318
98.3,1329
98.35,1309
98.4,1295
98.45,1277
98.5,1229
98.55,1296
98.6,1274
98.65,1258
98.7,1304
98.75,1258
98.8,1280
98.85,1317
98.9,1311
98.95,1280
99.0,1247
99.05,1276
99.1,1257
99.15,1224
99.2,1304
99.25,1291
99.3,1265
99.35,1238
99.4,1267
99.45,1298
99.5,1335
99.55,1265
99.6,1250
99.65,1253
99.7,1243
99.75,1262
99.8,1249
99.85,1255
99.9,1242
