time,value
11.95,1002
12.0,1054
12.05,1021
12.1,973
12.15,1043
12.2,976
12.25,1030
12.3,952
12.35,1004
12.4,961
12.45,1019
12.5,1011
12.55,1040
12.6,988
12.65,1004
12.7,993
12.75,1048
12.8,1020
12.85,1019
12.9,1050
12.95,1045
13.0,1008
13.05,989
13.1,1015
13.15,1034
13.2,974
13.25,1013
13.3,921
13.35,931
13.4,974
13.45,1040
13.5,929
13.55,1029
13.6,1006
13.65,1026
13.7,1029
13.75,1001
13.8,980
13.85,1059
13.9,987
13.95,997
14.0,982
14.05,1078
14.1,1064
14.15,1003
14.2,1044
14.25,1015
14.3,1022
14.35,1001
14.4,982
14.45,1037
14.5,1051
14.55,1047
14.6,1070
14.65,1022
14.7,993
14.75,959
14.8,962
14.85,1062
14.9,991
14.95,1006
15.0,980
15.05,992
15.1,1010
15.15,1033
15.2,1051
15.25,1011
15.3,1049
15.35,1027
15.4,1041
15.45,1031
15.5,1036
15.55,981
15.6,999
15.65,995
15.7,1065
15.75,1007
15.8,966
15.85,1030
15.9,995
15.95,1030
16.0,1049
16.05,1024
16.1,1029
16.15,1031
16.2,1010
16.25,1000
16.3,981
16.35,1025
16.4,982
16.45,1040
16.5,966
16.55,995
16.6,1033
16.65,1051
16.7,1009
16.75,1009
16.8,1062
16.85,996
16.9,1008
16.95,998
17.0,1018
17.05,1037
17.1,1037
17.15,1011
17.2,1006
17.25,1062
17.3,1046
17.35,928
17.4,1019
17.45,1044
17.5,1067
17.55,1018
17.6,998
17.65,977
17.7,1044
17.75,1019
17.8,1037
17.85,961
17.9,1088
17.95,970
18.0,1050
18.05,1036
18.1,972
18.15,1005
18.2,990
18.25,982
18.3,1019
18.35,965
18.4,997
18.45,1031
18.5,1039
18.55,1031
18.6,979
18.65,1058
18.7,1008
18.75,995
18.8,960
18.85,1042
18.9,983
18.95,1033
19.0,1040
19.05,1016
19.1,1014
19.15,1013
19.2,1028
19.25,995
19.3,1039
19.35,1010
19.4,998
19.45,964
19.5,974
19.55,1004
19.6,1042
19.65,1035
19.7,1018
19.75,1005
19.8,996
19.85,1059
19.9,1024
19.95,1046
20.0,986
20.05,978
20.1,1019
20.15,1004
20.2,982
20.25,1059
20.3,1003
20.35,1004
20.4,1002
20.45,1020
20.5,1053
20.55,972
20.6,947
20.65,955
20.7,1034
20.75,1027
20.8,1015
20.85,1038
20.9,1010
20.95,1078
21.0,990
21.05,1029
21.1,1004
21.15,1022
21.2,1052
21.25,1010
21.3,940
21.35,1026
21.4,961
21.45,1005
21.5,1012
21.55,1022
21.6,1036
21.65,952
21.7,1031
21.75,1045
21.8,1099
21.85,1028
21.9,1063
21.95,1046
22.0,1010
22.05,1036
22.1,990
22.15,1055
22.2,1091
22.25,1073
22.3,993
22.35,995
22.4,1103
22.45,962
22.5,1038
22.55,1114
22.6,1039
22.65,1034
22.7,1036
22.75,1016
22.8,1056
22.85,1041
22.9,1036
22.95,1076
23.0,1060
23.05,970
23.1,986
23.15,990
23.2,1035
23.25,992
23.3,1020
23.35,1042
23.4,936
23.45,1033
23.5,1004
23.55,1033
23.6,1024
23.65,1069
23.7,1011
23.75,1036
23.8,1048
23.85,977
23.9,996
23.95,960
24.0,1048
24.05,1011
24.1,1033
24.15,1034
24.2,1013
24.25,1086
24.3,1070
24.35,999
24.4,1001
24.45,1071
24.5,995
24.55,1014
24.6,1052
24.65,1014
24.7,1024
24.75,939
24.8,973
24.85,1000
24.9,966
24.95,982
25.0,948
25.05,953
25.1,970
25.15,980
25.2,1044
25.25,1021
25.3,1015
25.35,1041
25.4,975
25.45,940
25.5,1004
25.55,1002
25.6,1013
25.65,1051
25.7,985
25.75,1033
25.8,1058
25.85,985
25.9,965
25.95,1037
26.0,1003
26.05,1011
26.1,1008
26.15,1029
26.2,929
26.25,981
26.3,1064
26.35,1031
26.4,1012
26.45,975
26.5,992
26.55,973
26.6,1044
26.65,1027
26.7,1006
26.75,968
26.8,1045
26.85,989
26.9,989
26.95,1014
27.0,1107
27.05,1050
27.1,1006
27.15,1039
27.2,1007
27.25,1017
27.3,971
27.35,991
27.4,1034
27.45,1000
27.5,1060
27.55,1037
27.6,1083
27.65,1063
27.7,1078
27.75,1096
27.8,1044
27.85,1038
27.9,1056
27.95,1019
28.0,1056
28.05,1022
28.1,1018
28.15,990
28.2,1052
28.25,1067
28.3,993
28.35,1043
28.4,976
28.45,1021
28.5,1004
28.55,1028
28.6,983
28.65,902
28.7,1001
28.75,1015
28.8,1017
28.85,1068
28.9,997
28.95,1016
29.0,1032
29.05,1054
29.1,1046
29.15,1007
29.2,1019
29.25,1030
29.3,1086
29.35,1095
29.4,982
29.45,969
29.5,1110
29.55,977
29.6,999
29.65,992
29.7,987
29.75,1023
29.8,1036
29.85,978
29.9,999
29.95,1013
30.0,991
30.05,1056
30.1,1057
30.15,1030
30.2,997
30.25,1015
30.3,1006
30.35,1028
30.4,1030
30.45,1054
30.5,1052
30.55,1013
30.6,1064
30.65,995
30.7,1003
30.75,1065
30.8,1026
30.85,1025
30.9,1011
30.95,1019
31.0,1026
31.05,991
31.1,992
31.15,961
31.2,1082
31.25,1067
31.3,1018
31.35,1004
31.4,1051
31.45,960
31.5,1042
31.55,1073
31.6,1040
31.65,1033
31.7,1030
31.75,1019
31.8,1006
31.85,992
31.9,1077
31.95,1012
32.0,1035
32.05,1052
32.1,968
32.15,998
32.2,1000
32.25,959
32.3,1034
32.35,1025
32.4,1050
32.45,1094
32.5,1009
32.55,1028
32.6,1079
32.65,1000
32.7,1024
32.75,972
32.8,1000
32.85,1019
32.9,990
32.95,1010
33.0,1000
33.05,1009
33.1,1111
33.15,1009
33.2,1001
33.25,1043
33.3,1034
33.35,1000
33.4,1023
33.45,1014
33.5,940
33.55,948
33.6,1065
33.65,1038
33.7,1039
33.75,1067
33.8,1021
33.85,1010
33.9,1053
33.95,1007
34.0,974
34.05,956
34.1,1001
34.15,980
34.2,1027
34.25,1054
34.3,1030
34.35,1095
34.4,1072
34.45,1017
34.5,1012
34.55,1011
34.6,1041
34.65,985
34.7,1035
34.75,1028
34.8,1047
34.85,988
34.9,1028
34.95,944
35.0,1058
35.05,1033
35.1,1052
35.15,1037
35.2,963
35.25,987
35.3,1005
35.35,986
35.4,1027
35.45,984
35.5,1034
35.55,1056
35.6,1056
35.65,1040
35.7,980
35.75,996
35.8,1057
35.85,1038
35.9,982
35.95,955
36.0,994
36.05,1070
36.1,1054
36.15,1043
36.2,985
36.25,985
36.3,988
36.35,1001
36.4,951
36.45,1000
36.5,1040
36.55,1018
36.6,985
36.65,1032
36.7,1014
36.75,999
36.8,1000
36.85,1022
36.9,995
36.95,973
37.0,1014
37.05,991
37.1,1010
37.15,1019
37.2,971
37.25,952
37.3,996
37.35,993
37.4,986
37.45,1034
37.5,972
37.55,984
37.6,994
37.65,982
37.7,1034
37.75,958
37.8,1014
37.85,914
37.9,983
37.95,1034
38.0,1007
38.05,1025
38.1,988
38.15,1006
38.2,997
38.25,979
38.3,932
38.35,1014
38.4,981
38.45,1059
38.5,956
38.55,927
38.6,975
38.65,1003
38.7,977
38.75,1023
38.8,975
38.85,1036
38.9,1044
38.95,1037
39.0,986
39.05,1004
39.1,1013
39.15,1010
39.2,1035
39.25,1007
39.3,1014
39.35,1035
39.4,990
39.45,1000
39.5,1004
39.55,1009
39.6,1035
39.65,1016
39.7,1001
39.75,1013
39.8,1003
39.85,981
39.9,958
39.95,1024
40.0,1003
40.05,972
40.1,1009
40.15,992
40.2,997
40.25,1016
40.3,1071
40.35,1016
40.4,958
40.45,995
40.5,1015
40.55,988
40.6,968
40.65,953
40.7,1017
40.75,1022
40.8,1003
40.85,973
40.9,1009
40.95,961
41.0,955
41.05,1017
41.1,990
41.15,1053
41.2,958
41.25,959
41.3,1005
41.35,1037
41.4,989
41.45,992
41.5,1044
41.55,968
41.6,974
41.65,965
41.7,1024
41.75,1011
41.8,974
41.85,950
41.9,1006
41.95,1029
42.0,982
42.05,987
42.1,1023
42.15,997
42.2,1006
42.25,978
42.3,1026
42.35,1025
42.4,1049
42.45,1071
42.5,961
42.55,989
42.6,1021
42.65,1016
42.7,1063
42.75,1025
42.8,1029
42.85,987
42.9,991
42.95,973
43.0,1041
43.05,1030
43.1,1027
43.15,1006
43.2,1013
43.25,988
43.3,1005
43.35,1069
43.4,1011
43.45,1010
43.5,1045
43.55,1052
43.6,1045
43.65,1069
43.7,1001
43.75,1076
43.8,1086
43.85,1026
43.9,1048
43.95,1002
44.0,1052
44.05,1045
44.1,972
44.15,1011
44.2,979
44.25,1071
44.3,988
44.35,1033
44.4,987
44.45,1002
44.5,1000
44.55,957
44.6,1006
44.65,1077
44.7,1057
44.75,1056
44.8,1010
44.85,1004
44.9,1045
44.95,952
45.0,1118
45.05,991
45.1,1035
45.15,1034
45.2,1050
45.25,1059
45.3,996
45.35,1001
45.4,1004
45.45,1011
45.5,989
45.55,982
45.6,1016
45.65,957
45.7,970
45.75,970
45.8,1008
45.85,938
45.9,982
45.95,1031
46.0,1062
46.05,1024
46.1,949
46.15,998
46.2,995
46.25,991
46.3,1036
46.35,1032
46.4,1031
46.45,1036
46.5,1092
46.55,987
46.6,1027
46.65,940
46.7,1022
46.75,1046
46.8,991
46.85,999
46.9,1007
46.95,1022
47.0,1021
47.05,1000
47.1,975
47.15,1000
47.2,1060
47.25,1034
47.3,994
47.35,1017
47.4,1074
47.45,1024
47.5,1073
47.55,1007
47.6,1006
47.65,976
47.7,970
47.75,962
47.8,965
47.85,1013
47.9,951
47.95,1031
48.0,1029
48.05,950
48.1,986
48.15,992
48.2,946
48.25,944
48.3,950
48.35,984
48.4,1012
48.45,978
48.5,993
48.55,931
48.6,959
48.65,905
48.7,1003
48.75,1009
48.8,967
48.85,997
48.9,1013
48.95,934
49.0,1014
49.05,968
49.1,975
49.15,957
49.2,957
49.25,969
49.3,977
49.35,1049
49.4,925
49.45,1003
49.5,1051
49.55,964
49.6,1025
49.65,997
49.7,978
49.75,988
49.8,969
49.85,953
49.9,1036
49.95,1087
50.0,942
50.05,992
50.1,942
50.15,977
50.2,1018
50.25,987
50.3,1014
50.35,1013
50.4,995
50.45,970
50.5,1018
50.55,963
50.6,1009
50.65,1018
50.7,961
50.75,987
50.8,1031
50.85,986
50.9,1070
50.95,1022
51.0,961
51.05,989
51.1,1031
51.15,1027
51.2,1024
51.25,995
51.3,1024
51.35,997
51.4,1003
51.45,968
51.5,968
51.55,1016
51.6,918
51.65,994
51.7,978
51.75,951
51.8,1008
51.85,931
51.9,986
51.95,986
52.0,1004
52.05,971
52.1,1033
52.15,954
52.2,1018
52.25,961
52.3,982
52.35,1033
52.4,1053
52.45,1034
52.5,1047
52.55,997
52.6,1011
52.65,1016
52.7,1047
52.75,994
52.8,1003
52.85,1030
52.9,1039
52.95,1020
53.0,1006
53.05,1013
53.1,1021
53.15,1009
53.2,950
53.25,972
53.3,1013
53.35,1033
53.4,1050
53.45,991
53.5,1019
53.55,1008
53.6,1012
53.65,1030
53.7,994
53.75,1008
53.8,1013
53.85,970
53.9,1008
53.95,1032
54.0,1046
54.05,1020
54.1,1085
54.15,1103
54.2,1002
54.25,976
54.3,959
54.35,1013
54.4,942
54.45,1038
54.5,1051
54.55,1023
54.6,1014
54.65,1037
54.7,1013
54.75,1055
54.8,1017
54.85,970
54.9,1039
54.95,1024
55.0,995
55.05,1028
55.1,1004
55.15,957
55.2,971
55.25,1026
55.3,1030
55.35,1007
55.4,1041
55.45,998
55.5,1023
55.55,1026
55.6,1009
55.65,965
55.7,1012
55.75,991
55.8,1074
55.85,1007
55.9,982
55.95,1008
56.0,1029
56.05,1022
56.1,1029
56.15,1044
56.2,1000
56.25,1032
56.3,1043
56.35,1012
56.4,1010
56.45,981
56.5,967
56.55,968
56.6,1024
56.65,1033
56.7,998
56.75,1002
56.8,1035
56.85,1033
56.9,961
56.95,1006
57.0,998
57.05,1035
57.1,1002
57.15,1065
57.2,949
57.25,1001
57.3,952
57.35,1044
57.4,1066
57.45,997
57.5,1069
57.55,993
57.6,955
57.65,979
57.7,1017
57.75,974
57.8,973
57.85,995
57.9,1010
57.95,933
58.0,1003
58.05,987
58.1,1014
58.15,1013
58.2,989
58.25,1018
58.3,968
58.35,995
58.4,1104
58.45,1016
58.5,983
58.55,1074
58.6,1010
58.65,1052
58.7,1021
58.75,990
58.8,1006
58.85,1019
58.9,936
58.95,977
59.0,994
59.05,975
59.1,958
59.15,979
59.2,1014
59.25,1023
59.3,970
59.35,1035
59.4,925
59.45,1009
59.5,956
59.55,1000
59.6,1023
59.65,1013
59.7,987
59.75,1008
59.8,956
59.85,960
59.9,975
59.95,1015
60.0,932
60.05,980
60.1,959
60.15,1099
60.2,992
60.25,1025
60.3,1035
60.35,979
60.4,990
60.45,1000
60.5,982
60.55,989
60.6,1046
60.65,973
60.7,1049
60.75,1041
60.8,995
60.85,1043
60.9,983
60.95,1018
61.0,1025
61.05,1018
61.1,1023
61.15,970
61.2,988
61.25,1008
61.3,1026
61.35,991
61.4,998
61.45,956
61.5,987
61.55,1024
61.6,1033
61.65,996
61.7,1010
61.75,954
61.8,950
61.85,1011
61.9,960
61.95,1062
62.0,1030
62.05,981
62.1,971
62.15,1014
62.2,998
62.25,991
62.3,996
62.35,1029
62.4,1043
62.45,991
62.5,1025
62.55,1032
62.6,1000
62.65,973
62.7,961
62.75,958
62.8,1044
62.85,1053
62.9,995
62.95,1067
63.0,989
63.05,1023
63.1,1049
63.15,1033
63.2,1057
63.25,998
63.3,961
63.35,1074
63.4,1037
63.45,1015
63.5,1070
63.55,961
63.6,1013
63.65,951
63.7,1089
63.75,1005
63.8,991
63.85,990
63.9,1037
63.95,999
64.0,1012
64.05,1007
64.1,993
64.15,996
64.2,1020
64.25,1020
64.3,1043
64.35,1033
64.4,1038
64.45,1023
64.5,1000
64.55,1044
64.6,980
64.65,1017
64.7,1017
64.75,991
64.8,972
64.85,997
64.9,1007
64.95,1030
65.0,1035
65.05,1033
65.1,1025
65.15,1039
65.2,969
65.25,1021
65.3,984
65.35,1008
65.4,983
65.45,1007
65.5,982
65.55,1011
65.6,954
65.65,954
65.7,944
65.75,948
65.8,1010
65.85,1003
65.9,1016
65.95,1045
66.0,1011
66.05,1007
66.1,1028
66.15,1016
66.2,974
66.25,965
66.3,1015
66.35,985
66.4,995
66.45,994
66.5,973
66.55,950
66.6,1002
66.65,991
66.7,1049
66.75,969
66.8,975
66.85,945
66.9,942
66.95,1015
67.0,999
67.05,1010
67.1,1011
67.15,974
67.2,975
67.25,1000
67.3,902
67.35,970
67.4,1018
67.45,976
67.5,980
67.55,953
67.6,969
67.65,991
67.7,1012
67.75,996
67.8,946
67.85,980
67.9,960
67.95,955
68.0,1022
68.05,978
68.1,995
68.15,1046
68.2,970
68.25,1060
68.3,994
68.35,1051
68.4,981
68.45,1039
68.5,1027
68.55,993
68.6,967
68.65,1008
68.7,1006
68.75,999
68.8,1064
68.85,947
68.9,1025
68.95,1003
69.0,1050
69.05,1021
69.1,1044
69.15,1061
69.2,1002
69.25,985
69.3,1012
69.35,967
69.4,1038
69.45,987
69.5,1034
69.55,975
69.6,1035
69.65,965
69.7,976
69.75,1028
69.8,993
69.85,1040
69.9,1024
69.95,1022
70.0,974
70.05,984
70.1,989
70.15,968
70.2,987
70.25,1002
70.3,1033
70.35,1027
70.4,970
70.45,1004
70.5,1005
70.55,1017
70.6,953
70.65,975
70.7,1008
70.75,1017
70.8,1002
70.85,1038
70.9,1050
70.95,962
71.0,1082
71.05,1006
71.1,1043
71.15,965
71.2,1001
71.25,1025
71.3,1029
71.35,969
71.4,962
71.45,980
71.5,964
71.55,996
71.6,973
71.65,909
71.7,970
71.75,1045
71.8,942
71.85,961
71.9,987
71.95,1018
72.0,1002
72.05,988
72.1,939
72.15,1039
72.2,957
72.25,1024
72.3,1017
72.35,956
72.4,1023
72.45,985
72.5,978
72.55,968
72.6,1008
72.65,962
72.7,961
72.75,951
72.8,1025
72.85,1065
72.9,940
72.95,978
73.0,1002
73.05,1012
73.1,1041
73.15,1063
73.2,1014
73.25,1028
73.3,1080
73.35,997
73.4,1064
73.45,1001
73.5,1033
73.55,982
73.6,999
73.65,997
73.7,956
73.75,995
73.8,1038
73.85,1013
73.9,1016
73.95,945
74.0,1025
74.05,1001
74.1,1057
74.15,1015
74.2,994
74.25,1048
74.3,1026
74.35,1007
74.4,1052
74.45,972
74.5,1054
74.55,1024
74.6,1032
74.65,1032
74.7,1006
74.75,1004
74.8,983
74.85,1023
74.9,965
74.95,1067
75.0,1000
75.05,1032
75.1,1030
75.15,973
75.2,970
75.25,989
75.3,983
75.35,1049
75.4,977
75.45,1011
75.5,952
75.55,959
75.6,1061
75.65,1022
75.7,1033
75.75,1041
75.8,1005
75.85,1034
75.9,1054
75.95,963
76.0,1070
76.05,942
76.1,1041
76.15,951
76.2,1023
76.25,975
76.3,983
76.35,965
76.4,1038
76.45,997
76.5,1013
76.55,969
76.6,1009
76.65,997
76.7,1001
76.75,1024
76.8,1005
76.85,981
76.9,975
76.95,1026
77.0,951
77.05,1008
77.1,1000
77.15,1041
77.2,999
77.25,984
77.3,997
77.35,1043
77.4,974
77.45,996
77.5,986
77.55,1002
77.6,1014
77.65,1002
77.7,1007
77.75,978
77.8,987
77.85,1029
77.9,973
77.95,998
78.0,987
78.05,1019
78.1,1005
78.15,1001
78.2,1007
78.25,1038
78.3,957
78.35,996
78.4,990
78.45,979
78.5,970
78.55,976
78.6,1005
78.65,1032
78.7,1011
78.75,1046
78.8,1005
78.85,975
78.9,981
78.95,1016
79.0,974
79.05,1032
79.1,1033
79.15,939
79.2,991
79.25,986
79.3,1007
79.35,998
79.4,1027
79.45,959
79.5,934
79.55,950
79.6,941
79.65,985
79.7,989
79.75,1029
79.8,1036
79.85,1039
79.9,1025
79.95,1008
80.0,927
80.05,949
80.1,1045
80.15,996
80.2,1006
80.25,1041
80.3,994
80.35,953
80.4,1084
80.45,1009
80.5,1076
80.55,1013
80.6,1008
80.65,1047
80.7,994
80.75,1070
80.8,995
80.85,1002
80.9,1025
80.95,996
81.0,981
81.05,1029
81.1,981
81.15,970
81.2,997
81.25,998
81.3,925
81.35,913
81.4,991
81.45,986
81.5,1022
81.55,983
81.6,1005
81.65,1005
81.7,974
81.75,1066
81.8,1019
81.85,991
81.9,1020
81.95,981
82.0,1034
82.05,1030
82.1,970
82.15,980
82.2,1008
82.25,977
82.3,954
82.35,1009
82.4,985
82.45,1007
82.5,1001
82.55,992
82.6,977
82.65,1029
82.7,933
82.75,973
82.8,1037
82.85,1005
82.9,972
82.95,969
83.0,1040
83.05,984
83.1,980
83.15,994
83.2,971
83.25,998
83.3,1018
83.35,991
83.4,984
83.45,991
83.5,996
83.55,1045
83.6,956
83.65,1005
83.7,1052
83.75,995
83.8,1011
83.85,964
83.9,967
83.95,1020
84.0,1003
84.05,1078
84.1,1035
84.15,998
84.2,977
84.25,1049
84.3,1008
84.35,998
84.4,1035
84.45,1029
84.5,975
84.55,1026
84.6,988
84.65,961
84.7,1018
84.75,992
84.8,1027
84.85,1001
84.9,1023
84.95,948
85.0,966
85.05,997
85.1,992
85.15,1027
85.2,1030
85.25,1073
85.3,1033
85.35,946
85.4,998
85.45,949
85.5,981
85.55,963
85.6,966
85.65,965
85.7,956
85.75,1010
85.8,995
85.85,955
85.9,983
85.95,1007
86.0,1035
86.05,976
86.1,983
86.15,980
86.2,1058
86.25,1035
86.3,933
86.35,991
86.4,919
86.45,959
86.5,1009
86.55,1047
86.6,954
86.65,1028
86.7,1085
86.75,996
86.8,966
86.85,987
86.9,997
86.95,964
87.0,923
87.05,1002
87.1,1013
87.15,1003
87.2,976
87.25,985
87.3,989
87.35,1029
87.4,1011
87.45,939
87.5,1013
87.55,1012
87.6,937
87.65,1011
87.7,988
87.75,1009
87.8,987
87.85,1031
87.9,1035
87.95,1012
88.0,1011
88.05,1038
88.1,1048
88.15,1052
88.2,1042
88.25,1042
88.3,1023
88.35,1036
88.4,980
88.45,1022
88.5,1063
88.55,956
88.6,973
88.65,906
88.7,1108
88.75,994
88.8,933
88.85,1036
88.9,1002
88.95,1012
89.0,1021
89.05,1003
89.1,1040
89.15,982
89.2,931
89.25,987
89.3,936
89.35,991
89.4,1009
89.45,986
89.5,1001
89.55,1028
89.6,980
89.65,946
89.7,1001
89.75,965
89.8,981
89.85,975
89.9,1045
89.95,991
90.0,957
90.05,986
90.1,1002
90.15,1006
90.2,1000
90.25,953
90.3,954
90.35,1002
90.4,1010
90.45,981
90.5,965
90.55,1029
90.6,994
90.65,1010
90.7,963
90.75,953
90.8,984
90.85,976
90.9,1046
90.95,1009
91.0,1070
91.05,989
91.1,1005
91.15,1022
91.2,1001
91.25,970
91.3,1020
91.35,1037
91.4,1002
91.45,944
91.5,1023
91.55,996
91.6,971
91.65,1044
91.7,1060
91.75,1015
91.8,976
91.85,983
91.9,1023
91.95,985
92.0,1019
92.05,991
92.1,1000
92.15,972
92.2,978
92.25,1002
92.3,990
92.35,1012
92.4,1032
92.45,1056
92.5,1015
92.55,1054
92.6,1042
92.65,1067
92.7,1011
92.75,977
92.8,1008
92.85,988
92.9,1027
92.95,1028
93.0,991
93.05,972
93.1,1004
93.15,1019
93.2,1012
93.25,985
93.3,999
93.35,918
93.4,961
93.45,971
93.5,1018
93.55,1025
93.6,993
93.65,998
93.7,1048
93.75,994
93.8,972
93.85,1001
93.9,1020
93.95,1009
94.0,1014
94.05,982
94.1,1006
94.15,1081
94.2,1023
94.25,1020
94.3,1001
94.35,1013
94.4,1043
94.45,1027
94.5,990
94.55,966
94.6,1023
94.65,970
94.7,1000
94.75,988
94.8,969
94.85,1012
94.9,1016
94.95,974
95.0,981
95.05,1044
95.1,991
95.15,1033
95.2,936
95.25,1004
95.3,1013
95.35,1026
95.4,973
95.45,966
95.5,975
95.55,1040
95.6,990
95.65,1032
95.7,958
95.75,1000
95.8,989
95.85,1002
95.9,1015
95.95,1000
96.0,1015
96.05,973
96.1,1042
96.15,1010
96.2,989
96.25,991
96.3,1003
96.35,989
96.4,989
96.45,995
96.5,969
96.55,999
96.6,1027
96.65,976
96.7,962
96.75,976
96.8,988
96.85,951
96.9,999
96.95,1008
97.0,986
97.05,954
97.1,993
97.15,983
97.2,957
97.25,986
97.3,966
97.35,953
97.4,905
97.45,1009
97.5,960
97.55,1023
97.6,944
97.65,965
97.7,982
97.75,1033
97.8,1074
97.85,976
97.9,995
97.95,985
98.0,1006
98.05,1017
98.1,994
98.15,985
98.2,972
98.25,977
98.3,970
98.35,987
98.4,1002
98.45,991
98.5,983
98.55,1038
98.6,1019
98.65,985
98.7,992
98.75,995
98.8,997
98.85,980
98.9,977
98.95,1005
99.0,993
99.05,984
99.1,970
99.15,1001
99.2,1021
99.25,966
99.3,1044
99.35,1000
99.4,1023
99.45,994
99.5,1012
99.55,996
99.6,964
99.65,1004
99.7,989
99.75,984
99.8,986
99.85,1023
99.9,985
99.95,967
100.0,1012
100.05,987
100.1,1002
100.15,1006
100.2,940
100.25,973
100.3,1027
100.35,966
100.4,987
100.45,954
100.5,1027
100.55,949
100.6,1031
100.65,1023
100.7,997
100.75,1044
100.8,984
100.85,1008
100.9,958
100.95,957
101.0,1038
101.05,1010
101.1,1013
101.15,998
101.2,989
101.25,1012
101.3,1002
101.35,950
101.4,1012
101.45,1073
101.5,1002
101.55,1061
101.6,1010
101.65,994
101.7,974
101.75,982
101.8,950
101.85,984
101.9,970
101.95,1029
102.0,1007
102.05,1008
102.1,980
102.15,1021
102.2,995
102.25,1083
102.3,1035
102.35,999
102.4,1043
102.45,976
102.5,976
102.55,995
102.6,980
102.65,1001
102.7,1011
102.75,995
102.8,1013
102.85,1069
102.9,1001
102.95,990
103.0,981
103.05,1037
103.1,1001
103.15,998
103.2,1027
103.25,988
103.3,979
103.35,996
103.4,1049
103.45,1017
103.5,990
103.55,964
103.6,989
103.65,945
103.7,1000
103.75,981
103.8,971
103.85,946
103.9,1019
103.95,1008
104.0,995
104.05,1014
104.1,973
104.15,1004
104.2,981
104.25,972
104.3,999
104.35,1005
104.4,1024
104.45,1011
104.5,1001
104.55,1046
104.6,1037
104.65,1056
104.7,969
104.75,1042
104.8,1054
104.85,1070
104.9,1084
104.95,1060
105.0,1043
105.05,989
105.1,948
105.15,1024
105.2,1007
105.25,995
105.3,990
105.35,984
105.4,1001
105.45,1005
105.5,971
105.55,978
105.6,1045
105.65,1041
105.7,972
105.75,990
105.8,1009
105.85,964
105.9,970
105.95,1009
106.0,973
106.05,990
106.1,1053
106.15,991
