time,value
15.8,1077
15.85,1101
15.9,1040
15.95,994
16.0,1064
16.05,1122
16.1,1038
16.15,1024
16.2,1051
16.25,1042
16.3,1034
16.35,1061
16.4,1002
16.45,1070
16.5,1050
16.55,1047
16.6,1066
16.65,1025
16.7,1073
16.75,1040
16.8,1034
16.85,1125
16.9,1000
16.95,1087
17.0,1049
17.05,1082
17.1,1050
17.15,1044
17.2,1056
17.25,1041
17.3,1075
17.35,1044
17.4,1026
17.45,1079
17.5,1105
17.55,1027
17.6,1065
17.65,1044
17.7,1059
17.75,1076
17.8,1046
17.85,979
17.9,1022
17.95,1110
18.0,1085
18.05,1075
18.1,1041
18.15,979
18.2,1027
18.25,1025
18.3,995
18.35,1031
18.4,1037
18.45,1006
18.5,1088
18.55,1035
18.6,1004
18.65,1049
18.7,1034
18.75,1034
18.8,1055
18.85,1073
18.9,1053
18.95,1006
19.0,1024
19.05,1044
19.1,1039
19.15,1046
19.2,1052
19.25,1055
19.3,1045
19.35,1009
19.4,1015
19.45,1017
19.5,1083
19.55,1041
19.6,1038
19.65,1015
19.7,1063
19.75,1070
19.8,1082
19.85,997
19.9,1038
19.95,1026
20.0,1023
20.05,1048
20.1,1077
20.15,1060
20.2,1040
20.25,1061
20.3,1093
20.35,1105
20.4,1031
20.45,1078
20.5,1018
20.55,1070
20.6,1055
20.65,1065
20.7,1093
20.75,1068
20.8,1027
20.85,1034
20.9,1064
20.95,1051
21.0,1097
21.05,1009
21.1,1036
21.15,1080
21.2,1137
21.25,1066
21.3,1068
21.35,1024
21.4,1034
21.45,1036
21.5,1004
21.55,996
21.6,1109
21.65,991
21.7,1086
21.75,1038
21.8,1039
21.85,1062
21.9,1078
21.95,1008
22.0,1057
22.05,1049
22.1,1013
22.15,1068
22.2,1044
22.25,1021
22.3,1031
22.35,1078
22.4,1055
22.45,1039
22.5,1056
22.55,1090
22.6,1069
22.65,1017
22.7,996
22.75,1036
22.8,1057
22.85,1062
22.9,1024
22.95,1055
23.0,1026
23.05,999
23.1,1042
23.15,1061
23.2,1088
23.25,992
23.3,1085
23.35,1105
23.4,1066
23.45,1069
23.5,1035
23.55,1023
23.6,1026
23.65,1090
23.7,1015
23.75,1009
23.8,987
23.85,1048
23.9,1023
23.95,1020
24.0,1038
24.05,1030
24.1,1048
24.15,1014
24.2,1066
24.25,1043
24.3,1016
24.35,1077
24.4,1032
24.45,1068
24.5,1051
24.55,1086
24.6,992
24.65,1037
24.7,1075
24.75,1077
24.8,1046
24.85,1060
24.9,1050
24.95,1038
25.0,1050
25.05,1012
25.1,1080
25.15,1103
25.2,1071
25.25,1055
25.3,1017
25.35,1033
25.4,1045
25.45,1058
25.5,1038
25.55,1082
25.6,1024
25.65,999
25.7,1085
25.75,1116
25.8,973
25.85,1094
25.9,1121
25.95,1100
26.0,1054
26.05,1057
26.1,1063
26.15,974
26.2,1013
26.25,1012
26.3,1035
26.35,1044
26.4,1027
26.45,1003
26.5,1097
26.55,1040
26.6,1041
26.65,1044
26.7,1060
26.75,1030
26.8,993
26.85,1054
26.9,1049
26.95,1047
27.0,1080
27.05,1070
27.1,1090
27.15,954
27.2,1121
27.25,1020
27.3,1041
27.35,1006
27.4,1020
27.45,1071
27.5,1000
27.55,1070
27.6,1055
27.65,1127
27.7,966
27.75,1039
27.8,1086
27.85,990
27.9,1021
27.95,1064
28.0,1007
28.05,1071
28.1,1063
28.15,1108
28.2,1018
28.25,1067
28.3,1033
28.35,1050
28.4,1033
28.45,1039
28.5,1048
28.55,1047
28.6,1038
28.65,1043
28.7,1108
28.75,1024
28.8,1086
28.85,1059
28.9,1071
28.95,1008
29.0,1035
29.05,993
29.1,1045
29.15,1082
29.2,991
29.25,1084
29.3,1013
29.35,1008
29.4,1063
29.45,1046
29.5,1030
29.55,1081
29.6,1037
29.65,1061
29.7,992
29.75,1054
29.8,1030
29.85,1086
29.9,1007
29.95,1045
30.0,1017
30.05,1133
30.1,1037
30.15,1033
30.2,1011
30.25,1031
30.3,1027
30.35,1013
30.4,987
30.45,1074
30.5,1058
30.55,1048
30.6,1002
30.65,1001
30.7,1064
30.75,1020
30.8,1047
30.85,1048
30.9,1031
30.95,1045
31.0,1028
31.05,1044
31.1,987
31.15,1014
31.2,1012
31.25,1015
31.3,979
31.35,1005
31.4,1008
31.45,999
31.5,995
31.55,978
31.6,998
31.65,1092
31.7,1024
31.75,1019
31.8,959
31.85,998
31.9,975
31.95,967
32.0,966
32.05,1041
32.1,1045
32.15,984
32.2,1020
32.25,967
32.3,931
32.35,977
32.4,999
32.45,988
32.5,987
32.55,1032
32.6,986
32.65,998
32.7,996
32.75,999
32.8,985
32.85,1076
32.9,1027
32.95,998
33.0,1002
33.05,1011
33.1,1003
33.15,1013
33.2,1054
33.25,1025
33.3,1006
33.35,1027
33.4,1037
33.45,1047
33.5,999
33.55,1010
33.6,1016
33.65,956
33.7,977
33.75,1016
33.8,1025
33.85,995
33.9,1007
33.95,1102
34.0,1022
34.05,950
34.1,1048
34.15,1017
34.2,1034
34.25,1040
34.3,1058
34.35,1055
34.4,1027
34.45,1028
34.5,968
34.55,1040
34.6,1011
34.65,1043
34.7,985
34.75,1087
34.8,992
34.85,1074
34.9,1033
34.95,1038
35.0,1022
35.05,1066
35.1,1057
35.15,1031
35.2,1015
35.25,987
35.3,1013
35.35,1043
35.4,1080
35.45,1051
35.5,1056
35.55,1019
35.6,995
35.65,1040
35.7,1046
35.75,983
35.8,1005
35.85,1033
35.9,1030
35.95,1052
36.0,1088
36.05,1016
36.1,1038
36.15,976
36.2,1013
36.25,1091
36.3,1039
36.35,996
36.4,988
36.45,1042
36.5,978
36.55,1074
36.6,1026
36.65,1050
36.7,985
36.75,1008
36.8,1012
36.85,1041
36.9,1018
36.95,979
37.0,1057
37.05,1051
37.1,1025
37.15,1045
37.2,1092
37.25,1062
37.3,993
37.35,1079
37.4,1095
37.45,1037
37.5,1021
37.55,1012
37.6,1096
37.65,944
37.7,992
37.75,1062
37.8,1004
37.85,1030
37.9,1003
37.95,1056
38.0,1030
38.05,1094
38.1,1001
38.15,1001
38.2,1077
38.25,1007
38.3,1024
38.35,1063
38.4,1045
38.45,1009
38.5,1009
38.55,1017
38.6,1046
38.65,1031
38.7,1023
38.75,1020
38.8,971
38.85,1046
38.9,1037
38.95,1006
39.0,1066
39.05,968
39.1,1016
39.15,987
39.2,942
39.25,1034
39.3,972
39.35,964
39.4,1018
39.45,1002
39.5,1022
39.55,1022
39.6,1057
39.65,1026
39.7,1071
39.75,1050
39.8,1051
39.85,1055
39.9,976
39.95,1089
40.0,1002
40.05,1049
40.1,1058
40.15,1029
40.2,1026
40.25,1031
40.3,1030
40.35,1004
40.4,999
40.45,1007
40.5,996
40.55,996
40.6,1037
40.65,1074
40.7,1023
40.75,1041
40.8,1029
40.85,1015
40.9,1021
40.95,1048
41.0,1044
41.05,1035
41.1,1088
41.15,1041
41.2,1012
41.25,995
41.3,1071
41.35,1030
41.4,986
41.45,1043
41.5,1074
41.55,1060
41.6,1045
41.65,1047
41.7,996
41.75,1018
41.8,1025
41.85,1105
41.9,952
41.95,1060
42.0,1050
42.05,1018
42.1,1030
42.15,1035
42.2,1082
42.25,1083
42.3,999
42.35,1029
42.4,1007
42.45,1059
42.5,1013
42.55,1027
42.6,1018
42.65,1022
42.7,996
42.75,1022
42.8,1010
42.85,973
42.9,1044
42.95,991
43.0,1029
43.05,1072
43.1,1064
43.15,963
43.2,1022
43.25,966
43.3,1023
43.35,1007
43.4,1011
43.45,1019
43.5,997
43.55,1041
43.6,998
43.65,1038
43.7,998
43.75,1045
43.8,990
43.85,979
43.9,1052
43.95,996
44.0,986
44.05,968
44.1,1041
44.15,1015
44.2,1013
44.25,1055
44.3,986
44.35,988
44.4,983
44.45,1045
44.5,1035
44.55,1083
44.6,964
44.65,1096
44.7,1078
44.75,1059
44.8,988
44.85,1086
44.9,1050
44.95,1015
45.0,1002
45.05,993
45.1,1100
45.15,1065
45.2,1078
45.25,1048
45.3,1097
45.35,1044
45.4,1044
45.45,1030
45.5,1012
45.55,1039
45.6,975
45.65,985
45.7,1044
45.75,1044
45.8,1016
45.85,1047
45.9,1053
45.95,1005
46.0,1046
46.05,1066
46.1,993
46.15,1007
46.2,964
46.25,1004
46.3,1043
46.35,1070
46.4,1065
46.45,1009
46.5,1069
46.55,992
46.6,1013
46.65,1086
46.7,998
46.75,1005
46.8,1088
46.85,1042
46.9,1067
46.95,991
47.0,1015
47.05,1003
47.1,1030
47.15,1051
47.2,1063
47.25,1085
47.3,969
47.35,1021
47.4,1018
47.45,1024
47.5,1054
47.55,1048
47.6,1022
47.65,1019
47.7,997
47.75,1089
47.8,1033
47.85,966
47.9,1012
47.95,970
48.0,1051
48.05,1070
48.1,1084
48.15,1024
48.2,1014
48.25,984
48.3,1022
48.35,1017
48.4,1015
48.45,1026
48.5,1009
48.55,1045
48.6,990
48.65,990
48.7,1041
48.75,1018
48.8,1046
48.85,1048
48.9,1021
48.95,1034
49.0,1076
49.05,1060
49.1,1071
49.15,1025
49.2,1014
49.25,1127
49.3,1051
49.35,1138
49.4,982
49.45,1004
49.5,1043
49.55,1044
49.6,1014
49.65,986
49.7,1065
49.75,1082
49.8,1015
49.85,1026
49.9,1000
49.95,973
50.0,1036
50.05,983
50.1,1037
50.15,1006
50.2,1089
50.25,971
50.3,1013
50.35,1016
50.4,1018
50.45,994
50.5,993
50.55,1009
50.6,1024
50.65,978
50.7,1023
50.75,996
50.8,1005
50.85,999
50.9,1018
50.95,1025
51.0,983
51.05,996
51.1,1063
51.15,1045
51.2,1008
51.25,928
51.3,1009
51.35,1023
51.4,1083
51.45,1056
51.5,1077
51.55,1026
51.6,1019
51.65,1013
51.7,1031
51.75,1063
51.8,1007
51.85,1020
51.9,1014
51.95,996
52.0,1020
52.05,1032
52.1,1025
52.15,1067
52.2,1019
52.25,996
52.3,1064
52.35,1045
52.4,1048
52.45,999
52.5,1014
52.55,1028
52.6,1058
52.65,998
52.7,1041
52.75,999
52.8,970
52.85,1011
52.9,1043
52.95,994
53.0,1061
53.05,1006
53.1,1007
53.15,984
53.2,982
53.25,1014
53.3,1042
53.35,1026
53.4,987
53.45,1030
53.5,1006
53.55,963
53.6,1003
53.65,1006
53.7,1046
53.75,953
53.8,1023
53.85,1022
53.9,979
53.95,1051
54.0,981
54.05,1067
54.1,972
54.15,1010
54.2,1015
54.25,1025
54.3,1039
54.35,944
54.4,1024
54.45,1024
54.5,984
54.55,980
54.6,954
54.65,991
54.7,1006
54.75,992
54.8,995
54.85,1005
54.9,955
54.95,1031
55.0,1051
55.05,1041
55.1,1050
55.15,1049
55.2,1010
55.25,1033
55.3,1049
55.35,1005
55.4,1032
55.45,1061
55.5,1035
55.55,991
55.6,1014
55.65,982
55.7,1023
55.75,988
55.8,1040
55.85,974
55.9,1018
55.95,1026
56.0,1005
56.05,1025
56.1,1001
56.15,987
56.2,942
56.25,1037
56.3,997
56.35,998
56.4,1022
56.45,1008
56.5,1027
56.55,1049
56.6,1065
56.65,1000
56.7,1033
56.75,1031
56.8,1009
56.85,1084
56.9,1032
56.95,1061
57.0,1013
57.05,1000
57.1,1002
57.15,1020
57.2,1076
57.25,975
57.3,934
57.35,972
57.4,1020
57.45,1037
57.5,981
57.55,985
57.6,1011
57.65,1030
57.7,961
57.75,1031
57.8,1024
57.85,995
57.9,1011
57.95,1025
58.0,1017
58.05,985
58.1,1011
58.15,1004
58.2,985
58.25,1066
58.3,1044
58.35,1035
58.4,1012
58.45,1076
58.5,974
58.55,993
58.6,1009
58.65,1035
58.7,985
58.75,1046
58.8,1008
58.85,995
58.9,1012
58.95,955
59.0,1023
59.05,1017
59.1,1034
59.15,997
59.2,986
59.25,996
59.3,1066
59.35,1022
59.4,997
59.45,1034
59.5,987
59.55,999
59.6,980
59.65,1018
59.7,969
59.75,942
59.8,1036
59.85,987
59.9,986
59.95,1051
60.0,980
60.05,998
60.1,1008
60.15,1039
60.2,997
60.25,1017
60.3,972
60.35,1014
60.4,1008
60.45,994
60.5,1004
60.55,1009
60.6,947
60.65,1014
60.7,1026
60.75,1037
60.8,1042
60.85,1035
60.9,1023
60.95,993
61.0,991
61.05,1022
61.1,995
61.15,1069
61.2,955
61.25,1016
61.3,980
61.35,1044
61.4,1005
61.45,1025
61.5,1038
61.55,963
61.6,1005
61.65,996
61.7,1044
61.75,988
61.8,976
61.85,999
61.9,993
61.95,1006
62.0,1017
62.05,1008
62.1,1028
62.15,1021
62.2,1047
62.25,1006
62.3,982
62.35,1012
62.4,1004
62.45,970
62.5,1028
62.55,995
62.6,1037
62.65,973
62.7,1004
62.75,1036
62.8,1008
62.85,1030
62.9,980
62.95,958
63.0,1045
63.05,1064
63.1,1007
63.15,1048
63.2,950
63.25,1059
63.3,1055
63.35,1041
63.4,1003
63.45,982
63.5,1026
63.55,1046
63.6,980
63.65,1024
63.7,1014
63.75,991
63.8,1024
63.85,1008
63.9,1015
63.95,992
64.0,1021
64.05,1006
64.1,1011
64.15,975
64.2,982
64.25,1035
64.3,1043
64.35,951
64.4,997
64.45,1003
64.5,971
64.55,1046
64.6,1019
64.65,1023
64.7,954
64.75,1048
64.8,1073
64.85,1020
64.9,1038
64.95,1020
65.0,1022
65.05,1027
65.1,971
65.15,1033
65.2,1040
65.25,998
65.3,981
65.35,1016
65.4,1008
65.45,991
65.5,939
65.55,978
65.6,1017
65.65,1010
65.7,985
65.75,1042
65.8,1056
65.85,997
65.9,1016
65.95,972
66.0,962
66.05,994
66.1,1021
66.15,991
66.2,1027
66.25,978
66.3,1038
66.35,1018
66.4,1042
66.45,1026
66.5,1048
66.55,994
66.6,1043
66.65,1035
66.7,920
66.75,958
66.8,994
66.85,977
66.9,964
66.95,992
67.0,980
67.05,1015
67.1,1012
67.15,962
67.2,933
67.25,988
67.3,993
67.35,1016
67.4,1008
67.45,978
67.5,1009
67.55,1010
67.6,1019
67.65,974
67.7,959
67.75,1055
67.8,992
67.85,979
67.9,964
67.95,961
68.0,943
68.05,1052
68.1,995
68.15,992
68.2,985
68.25,1024
68.3,985
68.35,976
68.4,991
68.45,953
68.5,930
68.55,942
68.6,975
68.65,958
68.7,971
68.75,946
68.8,1008
68.85,964
68.9,1002
68.95,1031
69.0,1032
69.05,973
69.1,978
69.15,961
69.2,955
69.25,945
69.3,976
69.35,982
69.4,967
69.45,997
69.5,972
69.55,947
69.6,946
69.65,989
69.7,962
69.75,954
69.8,1050
69.85,985
69.9,1009
69.95,958
70.0,1029
70.05,941
70.1,994
70.15,946
70.2,1004
70.25,986
70.3,1040
70.35,992
70.4,1001
70.45,968
70.5,903
70.55,963
70.6,942
70.65,1019
70.7,991
70.75,1000
70.8,1021
70.85,959
70.9,937
70.95,979
71.0,953
71.05,983
71.1,939
71.15,972
71.2,975
71.25,990
71.3,999
71.35,1034
71.4,1069
71.45,972
71.5,956
71.55,980
71.6,972
71.65,1029
71.7,969
71.75,924
71.8,975
71.85,915
71.9,990
71.95,1002
72.0,960
72.05,983
72.1,1005
72.15,992
72.2,982
72.25,1032
72.3,1060
72.35,979
72.4,1014
72.45,989
72.5,944
72.55,978
72.6,980
72.65,918
72.7,970
72.75,988
72.8,939
72.85,938
72.9,942
72.95,977
73.0,926
73.05,975
73.1,925
73.15,1015
73.2,990
73.25,1030
73.3,981
73.35,979
73.4,1035
73.45,982
73.5,1029
73.55,1046
73.6,1043
73.65,1007
73.7,1008
73.75,912
73.8,1035
73.85,1064
73.9,1005
73.95,1020
74.0,986
74.05,993
74.1,974
74.15,1013
74.2,969
74.25,961
74.3,1007
74.35,1066
74.4,977
74.45,960
74.5,971
74.55,975
74.6,1022
74.65,1014
74.7,1001
74.75,968
74.8,1002
74.85,1021
74.9,927
74.95,987
75.0,1052
75.05,991
75.1,997
75.15,957
75.2,999
75.25,984
75.3,1004
75.35,1037
75.4,1042
75.45,960
75.5,980
75.55,987
75.6,1015
75.65,964
75.7,975
75.75,969
75.8,946
75.85,909
75.9,1045
75.95,1045
76.0,1031
76.05,1075
76.1,1024
76.15,1032
76.2,1011
76.25,990
76.3,988
76.35,988
76.4,1040
76.45,1028
76.5,1024
76.55,998
76.6,1019
76.65,962
76.7,1040
76.75,947
76.8,938
76.85,956
76.9,989
76.95,968
77.0,991
77.05,961
77.1,1002
77.15,989
77.2,1000
77.25,937
77.3,1006
77.35,979
77.4,922
77.45,985
77.5,986
77.55,933
77.6,985
77.65,960
77.7,967
77.75,1013
77.8,982
77.85,1009
77.9,1004
77.95,981
78.0,989
78.05,968
78.1,1036
78.15,1009
78.2,957
78.25,1027
78.3,999
78.35,963
78.4,1012
78.45,984
78.5,1023
78.55,1026
78.6,968
78.65,980
78.7,1024
78.75,992
78.8,1036
78.85,1029
78.9,1014
78.95,1020
79.0,979
79.05,977
79.1,923
79.15,985
79.2,983
79.25,973
79.3,995
79.35,1025
79.4,1005
79.45,981
79.5,1063
79.55,969
79.6,1062
79.65,1062
79.7,1029
79.75,968
79.8,1015
79.85,1007
79.9,990
79.95,975
80.0,955
80.05,1016
80.1,962
80.15,1027
80.2,1025
80.25,1046
80.3,974
80.35,1037
80.4,1010
80.45,945
80.5,1023
80.55,992
80.6,947
80.65,1020
80.7,995
80.75,981
80.8,1071
80.85,1023
80.9,995
80.95,1022
81.0,981
81.05,982
81.1,1020
81.15,965
81.2,971
81.25,1008
81.3,953
81.35,1008
81.4,1000
81.45,1043
81.5,947
81.55,946
81.6,1047
81.65,994
81.7,988
81.75,999
81.8,1007
81.85,995
81.9,1036
81.95,1007
82.0,1006
82.05,958
82.1,1046
82.15,1035
82.2,1046
82.25,1033
82.3,1009
82.35,938
82.4,998
82.45,1034
82.5,1024
82.55,1042
82.6,997
82.65,996
82.7,1019
82.75,929
82.8,969
82.85,1002
82.9,956
82.95,990
83.0,994
83.05,957
83.1,994
83.15,985
83.2,918
83.25,936
83.3,963
83.35,967
83.4,971
83.45,984
83.5,985
83.55,967
83.6,963
83.65,984
83.7,1044
83.75,1012
83.8,964
83.85,949
83.9,958
83.95,996
84.0,1013
84.05,1057
84.1,992
84.15,1005
84.2,976
84.25,967
84.3,975
84.35,1001
84.4,981
84.45,998
84.5,987
84.55,957
84.6,992
84.65,1010
84.7,996
84.75,1077
84.8,978
84.85,944
84.9,994
84.95,952
85.0,1045
85.05,939
85.1,977
85.15,956
85.2,969
85.25,983
85.3,948
85.35,967
85.4,1014
85.45,1006
85.5,992
85.55,992
85.6,977
85.65,995
85.7,1001
85.75,969
85.8,969
85.85,998
85.9,961
85.95,1009
86.0,985
86.05,1021
86.1,990
86.15,1028
86.2,993
86.25,1013
86.3,987
86.35,1025
86.4,1032
86.45,994
86.5,1020
86.55,949
86.6,943
86.65,929
86.7,978
86.75,961
86.8,1009
86.85,1019
86.9,944
86.95,960
87.0,1005
87.05,977
87.1,1008
87.15,984
87.2,1011
87.25,1032
87.3,975
87.35,1023
87.4,999
87.45,948
87.5,1003
87.55,982
87.6,1001
87.65,994
87.7,1048
87.75,993
87.8,1001
87.85,993
87.9,1012
87.95,990
88.0,979
88.05,967
88.1,1007
88.15,1020
88.2,981
88.25,988
88.3,986
88.35,962
88.4,973
88.45,1002
88.5,997
88.55,1016
88.6,955
88.65,1020
88.7,973
88.75,1007
88.8,952
88.85,1048
88.9,941
88.95,986
89.0,962
89.05,1024
89.1,983
89.15,979
89.2,1038
89.25,996
89.3,957
89.35,1015
89.4,951
89.45,977
89.5,1012
89.55,976
89.6,973
89.65,1003
89.7,1011
89.75,965
89.8,969
89.85,973
89.9,1008
89.95,1013
90.0,945
90.05,967
90.1,975
90.15,913
90.2,951
90.25,1002
90.3,931
90.35,983
90.4,969
90.45,963
90.5,914
90.55,988
90.6,957
90.65,1003
90.7,969
90.75,907
90.8,926
90.85,1030
90.9,988
90.95,961
91.0,921
91.05,918
91.1,983
91.15,944
91.2,923
91.25,992
91.3,975
91.35,976
91.4,973
91.45,1027
91.5,975
91.55,1011
91.6,987
91.65,996
91.7,959
91.75,1003
91.8,902
91.85,993
91.9,980
91.95,937
92.0,997
92.05,1019
92.1,967
92.15,1009
92.2,991
92.25,1022
92.3,936
92.35,976
92.4,1010
92.45,957
92.5,1000
92.55,980
92.6,943
92.65,966
92.7,947
92.75,944
92.8,964
92.85,974
92.9,990
92.95,967
93.0,960
93.05,972
93.1,1008
93.15,1001
93.2,970
93.25,963
93.3,968
93.35,1023
93.4,972
93.45,946
93.5,1000
93.55,944
93.6,945
93.65,948
93.7,984
93.75,964
93.8,1033
93.85,1010
93.9,1001
93.95,979
94.0,977
94.05,1007
94.1,1004
94.15,939
94.2,930
94.25,1027
94.3,961
94.35,1003
94.4,951
94.45,958
94.5,953
94.55,986
94.6,947
94.65,965
94.7,990
94.75,909
94.8,1007
94.85,984
94.9,936
94.95,962
95.0,1033
95.05,936
95.1,972
95.15,1053
95.2,997
95.25,938
95.3,1018
95.35,985
95.4,1004
95.45,973
95.5,972
95.55,938
95.6,1019
95.65,974
95.7,994
95.75,964
95.8,974
95.85,997
95.9,981
95.95,955
96.0,964
96.05,985
96.1,1006
96.15,943
96.2,957
96.25,967
96.3,986
96.35,999
96.4,1062
96.45,977
96.5,1027
96.55,1008
96.6,1002
96.65,996
96.7,993
96.75,972
96.8,987
96.85,997
96.9,1025
96.95,933
97.0,983
97.05,932
97.1,972
97.15,966
97.2,975
97.25,978
97.3,964
97.35,964
97.4,979
97.45,958
97.5,1043
97.55,972
97.6,952
97.65,983
97.7,966
97.75,1009
97.8,961
97.85,947
97.9,950
97.95,979
98.0,937
98.05,954
98.1,921
98.15,915
98.2,982
98.25,914
98.3,937
98.35,993
98.4,993
98.45,957
98.5,998
98.55,929
98.6,973
98.65,1008
98.7,972
98.75,972
98.8,970
98.85,909
98.9,1067
98.95,964
99.0,942
99.05,987
99.1,988
99.15,975
99.2,962
99.25,940
99.3,988
99.35,1042
99.4,1015
99.45,1014
99.5,1019
99.55,981
99.6,978
99.65,920
99.7,1015
99.75,999
99.8,971
99.85,943
99.9,1038
99.95,999
100.0,988
100.05,974
100.1,945
100.15,944
100.2,987
100.25,1055
100.3,970
100.35,951
100.4,967
100.45,953
100.5,1012
100.55,972
100.6,979
100.65,948
100.7,959
100.75,1010
100.8,987
100.85,1039
100.9,978
100.95,933
101.0,995
101.05,965
101.1,1021
101.15,1032
101.2,981
101.25,937
101.3,984
101.35,967
101.4,956
101.45,979
101.5,975
101.55,914
101.6,987
101.65,1015
101.7,1000
101.75,1041
101.8,984
101.85,957
101.9,1031
101.95,968
102.0,964
102.05,1008
102.1,989
102.15,983
102.2,970
102.25,993
102.3,950
102.35,1028
102.4,961
102.45,989
102.5,955
102.55,1016
102.6,977
102.65,1011
102.7,977
102.75,955
102.8,933
102.85,1006
102.9,1064
102.95,1018
103.0,998
103.05,1018
103.1,951
103.15,1025
103.2,1002
103.25,981
103.3,1001
103.35,942
103.4,941
103.45,994
103.5,972
103.55,958
103.6,1008
103.65,1012
103.7,979
103.75,928
103.8,968
103.85,989
103.9,991
103.95,1033
104.0,1038
104.05,1039
104.1,955
104.15,941
104.2,931
104.25,1001
104.3,1001
104.35,990
104.4,1013
104.45,994
104.5,978
104.55,983
104.6,977
104.65,990
104.7,988
104.75,1011
104.8,998
104.85,974
104.9,993
104.95,918
105.0,938
105.05,982
105.1,958
105.15,1008
105.2,1034
105.25,983
105.3,945
105.35,920
105.4,990
105.45,990
105.5,946
105.55,996
105.6,992
