time,value
22.4,910
22.45,906
22.5,914
22.55,967
22.6,934
22.65,898
22.7,913
22.75,911
22.8,935
22.85,932
22.9,899
22.95,923
23.0,883
23.05,938
23.1,925
23.15,924
23.2,979
23.25,965
23.3,935
23.35,945
23.4,902
23.45,902
23.5,963
23.55,943
23.6,917
23.65,990
23.7,898
23.75,942
23.8,892
23.85,934
23.9,952
23.95,929
24.0,958
24.05,959
24.1,972
24.15,883
24.2,894
24.25,912
24.3,913
24.35,965
24.4,954
24.45,930
24.5,991
24.55,862
24.6,878
24.65,921
24.7,968
24.75,947
24.8,899
24.85,888
24.9,897
24.95,929
25.0,947
25.05,892
25.1,927
25.15,918
25.2,909
25.25,1048
25.3,960
25.35,837
25.4,988
25.45,952
25.5,921
25.55,896
25.6,953
25.65,923
25.7,952
25.75,941
25.8,972
25.85,949
25.9,936
25.95,930
26.0,949
26.05,884
26.1,916
26.15,889
26.2,953
26.25,937
26.3,930
26.35,892
26.4,880
26.45,848
26.5,938
26.55,969
26.6,923
26.65,912
26.7,926
26.75,887
26.8,904
26.85,918
26.9,959
26.95,911
27.0,897
27.05,859
27.1,880
27.15,883
27.2,939
27.25,878
27.3,921
27.35,919
27.4,935
27.45,909
27.5,954
27.55,912
27.6,899
27.65,913
27.7,895
27.75,875
27.8,905
27.85,869
27.9,848
27.95,954
28.0,889
28.05,950
28.1,946
28.15,934
28.2,908
28.25,907
28.3,878
28.35,888
28.4,857
28.45,869
28.5,916
28.55,887
28.6,866
28.65,886
28.7,867
28.75,861
28.8,895
28.85,892
28.9,904
28.95,882
29.0,895
29.05,894
29.1,888
29.15,929
29.2,877
29.25,875
29.3,849
29.35,865
29.4,890
29.45,882
29.5,911
29.55,843
29.6,863
29.65,901
29.7,887
29.75,864
29.8,903
29.85,880
29.9,843
29.95,909
30.0,887
30.05,829
30.1,854
30.15,852
30.2,809
30.25,844
30.3,845
30.35,931
30.4,853
30.45,847
30.5,807
30.55,827
30.6,790
30.65,818
30.7,831
30.75,863
30.8,922
30.85,825
30.9,834
30.95,837
31.0,869
31.05,818
31.1,823
31.15,832
31.2,819
31.25,814
31.3,852
31.35,831
31.4,820
31.45,777
31.5,830
31.55,821
31.6,826
31.65,831
31.7,818
31.75,813
31.8,840
31.85,841
31.9,792
31.95,789
32.0,823
32.05,787
32.1,830
32.15,842
32.2,785
32.25,774
32.3,821
32.35,849
32.4,825
32.45,803
32.5,888
32.55,814
32.6,836
32.65,757
32.7,839
32.75,790
32.8,773
32.85,841
32.9,828
32.95,793
33.0,798
33.05,816
33.1,776
33.15,808
33.2,816
33.25,811
33.3,790
33.35,802
33.4,824
33.45,781
33.5,812
33.55,786
33.6,839
33.65,853
33.7,793
33.75,788
33.8,777
33.85,760
33.9,740
33.95,771
34.0,781
34.05,741
34.1,783
34.15,795
34.2,792
34.25,799
34.3,756
34.35,760
34.4,786
34.45,780
34.5,748
34.55,762
34.6,764
34.65,776
34.7,785
34.75,745
34.8,741
34.85,771
34.9,742
34.95,813
35.0,780
35.05,769
35.1,758
35.15,742
35.2,784
35.25,790
35.3,761
35.35,767
35.4,781
35.45,785
35.5,700
35.55,759
35.6,766
35.65,777
35.7,750
35.75,805
35.8,725
35.85,767
35.9,744
35.95,752
36.0,801
36.05,729
36.1,709
36.15,753
36.2,751
36.25,759
36.3,805
36.35,744
36.4,749
36.45,788
36.5,783
36.55,717
36.6,783
36.65,718
36.7,791
36.75,762
36.8,763
36.85,785
36.9,740
36.95,733
37.0,717
37.05,786
37.1,771
37.15,745
37.2,761
37.25,731
37.3,746
37.35,693
37.4,812
37.45,786
37.5,776
37.55,749
37.6,782
37.65,741
37.7,810
37.75,783
37.8,741
37.85,724
37.9,742
37.95,782
38.0,786
38.05,735
38.1,756
38.15,748
38.2,698
38.25,779
38.3,734
38.35,716
38.4,749
38.45,753
38.5,719
38.55,734
38.6,730
38.65,737
38.7,713
38.75,702
38.8,731
38.85,692
38.9,756
38.95,767
39.0,735
39.05,737
39.1,726
39.15,775
39.2,749
39.25,732
39.3,776
39.35,706
39.4,728
39.45,797
39.5,780
39.55,782
39.6,731
39.65,734
39.7,801
39.75,717
39.8,748
39.85,770
39.9,752
39.95,755
40.0,723
40.05,728
40.1,740
40.15,790
40.2,783
40.25,767
40.3,747
40.35,695
40.4,754
40.45,755
40.5,787
40.55,730
40.6,753
40.65,775
40.7,784
40.75,801
40.8,768
40.85,730
40.9,740
40.95,781
41.0,770
41.05,748
41.1,727
41.15,806
41.2,760
41.25,770
41.3,756
41.35,773
41.4,799
41.45,773
41.5,718
41.55,752
41.6,744
41.65,760
41.7,749
41.75,810
41.8,743
41.85,764
41.9,768
41.95,766
42.0,755
42.05,799
42.1,761
42.15,773
42.2,739
42.25,777
42.3,746
42.35,736
42.4,787
42.45,723
42.5,715
42.55,750
42.6,723
42.65,755
42.7,790
42.75,752
42.8,734
42.85,765
42.9,755
42.95,664
43.0,777
43.05,720
43.1,754
43.15,755
43.2,775
43.25,759
43.3,747
43.35,784
43.4,804
43.45,764
43.5,811
43.55,726
43.6,734
43.65,756
43.7,731
43.75,742
43.8,749
43.85,778
43.9,727
43.95,833
44.0,766
44.05,745
44.1,752
44.15,774
44.2,748
44.25,769
44.3,741
44.35,769
44.4,801
44.45,775
44.5,777
44.55,757
44.6,752
44.65,793
44.7,798
44.75,771
44.8,770
44.85,790
44.9,801
44.95,757
45.0,773
45.05,775
45.1,765
45.15,730
45.2,807
45.25,825
45.3,819
45.35,750
45.4,761
45.45,825
45.5,757
45.55,794
45.6,797
45.65,804
45.7,819
45.75,784
45.8,787
45.85,789
45.9,829
45.95,812
46.0,819
46.05,795
46.1,785
46.15,808
46.2,753
46.25,804
46.3,761
46.35,802
46.4,813
46.45,787
46.5,784
46.55,773
46.6,780
46.65,766
46.7,808
46.75,782
46.8,831
46.85,797
46.9,862
46.95,787
47.0,775
47.05,797
47.1,816
47.15,803
47.2,804
47.25,787
47.3,783
47.35,794
47.4,746
47.45,803
47.5,803
47.55,843
47.6,735
47.65,812
47.7,807
47.75,784
47.8,832
47.85,776
47.9,770
47.95,829
48.0,791
48.05,777
48.1,803
48.15,811
48.2,830
48.25,824
48.3,787
48.35,802
48.4,788
48.45,773
48.5,797
48.55,876
48.6,845
48.65,793
48.7,776
48.75,795
48.8,859
48.85,823
48.9,826
48.95,834
49.0,831
49.05,850
49.1,839
49.15,850
49.2,802
49.25,843
49.3,811
49.35,779
49.4,746
49.45,808
49.5,804
49.55,850
49.6,824
49.65,851
49.7,855
49.75,758
49.8,853
49.85,862
49.9,798
49.95,864
50.0,884
50.05,816
50.1,829
50.15,875
50.2,844
50.25,830
50.3,801
50.35,843
50.4,845
50.45,855
50.5,825
50.55,807
50.6,825
50.65,857
50.7,850
50.75,850
50.8,826
50.85,859
50.9,847
50.95,841
51.0,853
51.05,852
51.1,867
51.15,826
51.2,838
51.25,854
51.3,846
51.35,877
51.4,881
51.45,853
51.5,837
51.55,807
51.6,867
51.65,839
51.7,861
51.75,879
51.8,831
51.85,867
51.9,817
51.95,864
52.0,840
52.05,874
52.1,813
52.15,873
52.2,860
52.25,850
52.3,867
52.35,886
52.4,823
52.45,853
52.5,937
52.55,893
52.6,843
52.65,892
52.7,897
52.75,813
52.8,904
52.85,894
52.9,885
52.95,894
53.0,952
53.05,924
53.1,939
53.15,931
53.2,899
53.25,925
53.3,916
53.35,975
53.4,895
53.45,940
53.5,901
53.55,946
53.6,878
53.65,936
53.7,891
53.75,863
53.8,949
53.85,909
53.9,901
53.95,915
54.0,877
54.05,937
54.1,923
54.15,879
54.2,890
54.25,884
54.3,892
54.35,906
54.4,924
54.45,974
54.5,933
54.55,943
54.6,903
54.65,966
54.7,910
54.75,951
54.8,936
54.85,970
54.9,944
54.95,900
55.0,929
55.05,993
55.1,957
55.15,949
55.2,944
55.25,959
55.3,947
55.35,901
55.4,932
55.45,963
55.5,952
55.55,901
55.6,945
55.65,892
55.7,928
55.75,932
55.8,950
55.85,972
55.9,946
55.95,979
56.0,949
56.05,957
56.1,921
56.15,868
56.2,990
56.25,933
56.3,970
56.35,989
56.4,956
56.45,954
56.5,926
56.55,966
56.6,941
56.65,952
56.7,955
56.75,964
56.8,983
56.85,1028
56.9,928
56.95,963
57.0,977
57.05,971
57.1,1014
57.15,1013
57.2,980
57.25,916
57.3,955
57.35,935
57.4,937
57.45,965
57.5,978
57.55,953
57.6,981
57.65,942
57.7,988
57.75,993
57.8,972
57.85,957
57.9,939
57.95,1052
58.0,976
58.05,978
58.1,949
58.15,980
58.2,993
58.25,939
58.3,1032
58.35,1022
58.4,989
58.45,954
58.5,950
58.55,1010
58.6,946
58.65,911
58.7,940
58.75,953
58.8,1005
58.85,980
58.9,1022
58.95,981
59.0,941
59.05,970
59.1,999
59.15,949
59.2,1011
59.25,1011
59.3,977
59.35,980
59.4,927
59.45,1019
59.5,990
59.55,957
59.6,951
59.65,992
59.7,1012
59.75,922
59.8,999
59.85,1034
59.9,998
59.95,988
60.0,959
60.05,967
60.1,993
60.15,974
60.2,902
60.25,949
60.3,1013
60.35,948
60.4,973
60.45,1013
60.5,1012
60.55,952
60.6,954
60.65,1054
60.7,1009
60.75,957
60.8,964
60.85,1058
60.9,1002
60.95,939
61.0,932
61.05,1010
61.1,1083
61.15,1007
61.2,999
61.25,1006
61.3,987
61.35,972
61.4,980
61.45,937
61.5,931
61.55,997
61.6,996
61.65,983
61.7,940
61.75,959
61.8,965
61.85,997
61.9,984
61.95,1013
62.0,1011
62.05,954
62.1,991
62.15,980
62.2,975
62.25,967
62.3,942
62.35,973
62.4,997
62.45,1019
62.5,914
62.55,997
62.6,935
62.65,975
62.7,1002
62.75,1034
62.8,1005
62.85,902
62.9,969
62.95,967
63.0,978
63.05,909
63.1,975
63.15,977
63.2,966
63.25,979
63.3,943
63.35,944
63.4,959
63.45,961
63.5,919
63.55,1028
63.6,956
63.65,975
63.7,978
63.75,967
63.8,937
63.85,1002
63.9,985
63.95,970
64.0,921
64.05,955
64.1,977
64.15,982
64.2,947
64.25,978
64.3,998
64.35,992
64.4,991
64.45,988
64.5,978
64.55,999
64.6,925
64.65,924
64.7,1005
64.75,950
64.8,1002
64.85,996
64.9,940
64.95,978
65.0,982
65.05,984
65.1,1009
65.15,1010
65.2,1020
65.25,985
65.3,1010
65.35,979
65.4,956
65.45,982
65.5,963
65.55,997
65.6,986
65.65,1000
65.7,956
65.75,981
65.8,984
65.85,928
65.9,940
65.95,1009
66.0,968
66.05,967
66.1,980
66.15,932
66.2,942
66.25,961
66.3,997
66.35,968
66.4,963
66.45,1003
66.5,1010
66.55,945
66.6,928
66.65,997
66.7,974
66.75,967
66.8,953
66.85,955
66.9,910
66.95,995
67.0,941
67.05,937
67.1,986
67.15,955
67.2,934
67.25,963
67.3,1031
67.35,964
67.4,973
67.45,1056
67.5,958
67.55,971
67.6,956
67.65,974
67.7,1019
67.75,960
67.8,947
67.85,941
67.9,991
67.95,970
68.0,1009
68.05,995
68.1,953
68.15,982
68.2,961
68.25,1010
68.3,895
68.35,980
68.4,968
68.45,1008
68.5,964
68.55,974
68.6,990
68.65,1023
68.7,934
68.75,959
68.8,971
68.85,968
68.9,954
68.95,938
69.0,960
69.05,994
69.1,995
69.15,983
69.2,1009
69.25,1028
69.3,962
69.35,1010
69.4,940
69.45,930
69.5,967
69.55,923
69.6,988
69.65,985
69.7,999
69.75,940
69.8,939
69.85,942
69.9,1019
69.95,993
70.0,930
70.05,981
70.1,967
70.15,985
70.2,957
70.25,945
70.3,956
70.35,979
70.4,970
70.45,976
70.5,944
70.55,1043
70.6,957
70.65,937
70.7,961
70.75,967
70.8,884
70.85,959
70.9,991
70.95,995
71.0,916
71.05,1003
71.1,953
71.15,1023
71.2,932
71.25,972
71.3,948
71.35,1004
71.4,1006
71.45,963
71.5,953
71.55,922
71.6,954
71.65,987
71.7,915
71.75,916
71.8,968
71.85,943
71.9,918
71.95,943
72.0,936
72.05,967
72.1,926
72.15,986
72.2,943
72.25,1015
72.3,951
72.35,962
72.4,951
72.45,985
72.5,940
72.55,984
72.6,901
72.65,1013
72.7,927
72.75,923
72.8,931
72.85,877
72.9,1001
72.95,944
73.0,929
73.05,903
73.1,985
73.15,961
73.2,953
73.25,962
73.3,960
73.35,971
73.4,945
73.45,923
73.5,969
73.55,902
73.6,973
73.65,942
73.7,1010
73.75,978
73.8,981
73.85,952
73.9,944
73.95,961
74.0,946
74.05,959
74.1,945
74.15,978
74.2,998
74.25,984
74.3,990
74.35,916
74.4,921
74.45,1005
74.5,976
74.55,961
74.6,961
74.65,978
74.7,997
74.75,930
74.8,951
74.85,945
74.9,974
74.95,966
75.0,1002
75.05,982
75.1,944
75.15,942
75.2,957
75.25,957
75.3,980
75.35,956
75.4,978
75.45,978
75.5,945
75.55,916
75.6,960
75.65,971
75.7,972
75.75,1012
75.8,977
75.85,979
75.9,973
75.95,981
76.0,940
76.05,925
76.1,944
76.15,1025
76.2,990
76.25,933
76.3,946
76.35,892
76.4,964
76.45,957
76.5,961
76.55,991
76.6,1000
76.65,959
76.7,942
76.75,958
76.8,952
76.85,926
76.9,936
76.95,1029
77.0,972
77.05,956
77.1,1009
77.15,991
77.2,927
77.25,932
77.3,972
77.35,1001
77.4,967
77.45,954
77.5,935
77.55,942
77.6,923
77.65,962
77.7,990
77.75,987
77.8,976
77.85,956
77.9,938
77.95,946
78.0,960
78.05,940
78.1,914
78.15,944
78.2,932
78.25,965
78.3,958
78.35,965
78.4,957
78.45,983
78.5,956
78.55,959
78.6,957
78.65,928
78.7,957
78.75,979
78.8,1008
78.85,1001
78.9,986
78.95,938
79.0,1023
79.05,913
79.1,930
79.15,945
79.2,970
79.25,1002
79.3,900
79.35,966
79.4,956
79.45,968
79.5,973
79.55,979
79.6,1004
79.65,955
79.7,972
79.75,988
79.8,1032
79.85,922
79.9,912
79.95,957
80.0,958
80.05,1024
80.1,985
80.15,996
80.2,1020
80.25,996
80.3,1000
80.35,937
80.4,999
80.45,1025
80.5,1002
80.55,997
80.6,969
80.65,977
80.7,999
80.75,962
80.8,979
80.85,1002
80.9,1019
80.95,1011
81.0,993
81.05,1027
81.1,972
81.15,1023
81.2,1025
81.25,1006
81.3,983
81.35,1051
81.4,963
81.45,988
81.5,1035
81.55,1018
81.6,1046
81.65,1022
81.7,1065
81.75,965
81.8,1017
81.85,1056
81.9,1015
81.95,986
82.0,1030
82.05,994
82.1,1012
82.15,1010
82.2,974
82.25,1004
82.3,1032
82.35,1005
82.4,986
82.45,979
82.5,1039
82.55,1041
82.6,1010
82.65,1016
82.7,981
82.75,1019
82.8,1023
82.85,1010
82.9,1051
82.95,1021
83.0,971
83.05,1011
83.1,1036
83.15,976
83.2,959
83.25,1029
83.3,1014
83.35,1029
83.4,1026
83.45,959
83.5,1036
83.55,973
83.6,1055
83.65,995
83.7,1013
83.75,996
83.8,1047
83.85,1033
83.9,954
83.95,1010
84.0,1008
84.05,969
84.1,989
84.15,997
84.2,969
84.25,1009
84.3,1023
84.35,1026
84.4,1043
84.45,1018
84.5,1013
84.55,1012
84.6,941
84.65,1077
84.7,1057
84.75,1005
84.8,994
84.85,986
84.9,974
84.95,1006
85.0,1042
85.05,987
85.1,950
85.15,970
85.2,943
85.25,1019
85.3,950
85.35,998
85.4,958
85.45,987
85.5,979
85.55,1010
85.6,986
85.65,1016
85.7,947
85.75,982
85.8,992
85.85,1023
85.9,998
85.95,989
86.0,1048
86.05,999
86.1,995
86.15,983
86.2,930
86.25,932
86.3,943
86.35,977
86.4,923
86.45,957
86.5,988
86.55,1004
86.6,995
86.65,959
86.7,960
86.75,972
86.8,933
86.85,972
86.9,934
86.95,965
87.0,1038
87.05,959
87.1,1006
87.15,966
87.2,971
87.25,997
87.3,1025
87.35,984
87.4,1010
87.45,1026
87.5,944
87.55,911
87.6,968
87.65,996
87.7,988
87.75,954
87.8,956
87.85,944
87.9,969
87.95,988
88.0,1038
88.05,974
88.1,953
88.15,979
88.2,994
88.25,997
88.3,978
88.35,992
88.4,1013
88.45,1016
88.5,973
88.55,1035
88.6,1042
88.65,992
88.7,1018
88.75,1000
88.8,986
88.85,989
88.9,947
88.95,989
89.0,960
89.05,1028
89.1,954
89.15,955
89.2,992
89.25,931
89.3,942
89.35,973
89.4,953
89.45,965
89.5,919
89.55,1024
89.6,936
89.65,941
89.7,1012
89.75,918
89.8,956
89.85,957
89.9,976
89.95,956
90.0,992
90.05,967
90.1,959
90.15,945
90.2,974
90.25,990
90.3,1011
90.35,1043
90.4,898
90.45,1009
90.5,981
90.55,957
90.6,984
90.65,980
90.7,998
90.75,995
90.8,937
90.85,1031
90.9,1015
90.95,1014
91.0,978
91.05,1024
91.1,1000
91.15,1030
91.2,978
91.25,971
91.3,987
91.35,990
91.4,970
91.45,996
91.5,974
91.55,1032
91.6,995
91.65,987
91.7,990
91.75,965
91.8,1008
91.85,1008
91.9,972
91.95,994
92.0,979
92.05,934
92.1,1019
92.15,1033
92.2,979
92.25,981
92.3,1017
92.35,974
92.4,933
92.45,989
92.5,1064
92.55,1010
92.6,911
92.65,1006
92.7,1052
92.75,1032
92.8,1072
92.85,976
92.9,1055
92.95,1007
93.0,1005
93.05,1018
93.1,1022
93.15,975
93.2,1003
93.25,972
93.3,934
93.35,972
93.4,1034
93.45,985
93.5,1074
93.55,989
93.6,929
93.65,1004
93.7,977
93.75,1029
93.8,1006
93.85,964
93.9,1035
93.95,1018
94.0,987
94.05,960
94.1,994
94.15,1022
94.2,1030
94.25,997
94.3,1024
94.35,1001
94.4,973
94.45,1063
94.5,1066
94.55,1034
94.6,978
94.65,1008
94.7,1009
94.75,997
94.8,1003
94.85,1007
94.9,969
94.95,1038
95.0,1030
95.05,969
95.1,959
95.15,966
95.2,986
95.25,1000
95.3,994
95.35,960
95.4,1010
95.45,925
95.5,980
95.55,1012
95.6,985
95.65,1065
95.7,1020
95.75,1016
95.8,1005
95.85,1057
95.9,997
95.95,1012
96.0,1015
96.05,988
96.1,956
96.15,953
96.2,1002
96.25,998
96.3,1007
96.35,957
96.4,1005
96.45,990
96.5,1054
96.55,1014
96.6,997
96.65,1021
96.7,992
96.75,1061
96.8,1041
96.85,1000
96.9,1045
96.95,1016
97.0,1046
97.05,1015
97.1,1036
97.15,1001
97.2,1002
97.25,1016
97.3,967
97.35,972
97.4,1060
97.45,1005
97.5,1026
97.55,1073
97.6,995
97.65,1037
97.7,1015
97.75,1083
97.8,981
97.85,956
97.9,1033
97.95,988
98.0,1041
98.05,978
98.1,1026
98.15,1005
98.2,973
98.25,1061
98.3,1041
98.35,948
98.4,1066
98.45,1063
98.5,1037
98.55,1058
98.6,964
98.65,1016
98.7,1027
98.75,993
98.8,1011
98.85,1036
98.9,1012
98.95,1024
99.0,1026
99.05,973
99.1,993
99.15,1000
99.2,1003
99.25,979
99.3,1004
99.35,995
99.4,986
99.45,999
99.5,1065
99.55,1039
99.6,1003
99.65,979
99.7,1012
99.75,1036
99.8,1032
99.85,992
99.9,1004
99.95,1018
100.0,1019
100.05,950
100.1,1012
100.15,998
100.2,1071
100.25,1038
100.3,1049
100.35,999
100.4,1013
100.45,976
100.5,1032
100.55,1031
100.6,983
100.65,900
100.7,1024
100.75,1000
100.8,1015
100.85,985
100.9,995
100.95,894
101.0,980
101.05,967
101.1,985
101.15,1011
101.2,1031
101.25,1001
101.3,996
101.35,1006
101.4,1012
101.45,1043
101.5,1020
101.55,1007
101.6,1027
101.65,1018
101.7,1063
101.75,1023
101.8,986
101.85,1071
101.9,1031
101.95,1036
102.0,1028
102.05,977
102.1,997
102.15,969
102.2,1016
102.25,960
102.3,979
102.35,974
102.4,1035
102.45,1071
102.5,1024
102.55,924
102.6,1012
102.65,1030
102.7,976
102.75,1019
102.8,1054
102.85,997
102.9,990
102.95,1030
103.0,992
103.05,939
103.1,972
103.15,1010
103.2,998
103.25,1040
103.3,1055
103.35,1034
103.4,999
103.45,963
103.5,1027
103.55,999
103.6,1028
103.65,1017
103.7,1050
103.75,965
103.8,983
103.85,1086
103.9,976
103.95,986
104.0,1006
104.05,1005
104.1,1018
104.15,1011
104.2,997
104.25,1010
104.3,962
104.35,1018
104.4,982
104.45,1043
104.5,1049
104.55,1030
104.6,962
104.65,999
104.7,1032
104.75,1013
104.8,1003
104.85,997
104.9,1041
104.95,1048
105.0,964
105.05,1040
105.1,1075
105.15,1051
105.2,952
105.25,1055
105.3,1023
105.35,1084
105.4,1016
105.45,1044
105.5,997
105.55,1097
105.6,1060
105.65,968
105.7,1021
105.75,1067
105.8,990
105.85,1038
105.9,1025
105.95,1061
106.0,1031
106.05,1010
106.1,1022
106.15,1045
106.2,1020
106.25,1072
106.3,1013
106.35,980
106.4,1057
106.45,1034
106.5,1064
106.55,1024
106.6,1037
106.65,1061
106.7,1019
106.75,994
106.8,1003
106.85,1040
106.9,1028
106.95,1044
107.0,1014
107.05,1018
107.1,984
107.15,1063
107.2,1042
107.25,1049
107.3,1041
107.35,1010
107.4,946
107.45,999
107.5,975
107.55,973
107.6,1019
107.65,952
107.7,1035
107.75,1021
107.8,1036
107.85,1019
107.9,1013
107.95,1011
108.0,1058
108.05,982
108.1,1043
108.15,1037
108.2,1037
108.25,1027
108.3,1071
108.35,999
108.4,1076
108.45,1109
108.5,1050
108.55,979
108.6,1027
108.65,961
108.7,1055
108.75,1096
108.8,1001
108.85,1034
108.9,1012
108.95,1045
109.0,1047
109.05,1045
109.1,1020
109.15,1061
109.2,1025
109.25,1047
109.3,1043
109.35,1028
109.4,1042
109.45,1027
109.5,1078
109.55,1020
109.6,1028
109.65,1005
109.7,1098
109.75,1067
109.8,1020
109.85,1058
109.9,1062
109.95,1069
110.0,1024
110.05,1022
110.1,1067
110.15,1062
110.2,1008
110.25,1044
110.3,1041
110.35,1016
110.4,1103
110.45,1012
110.5,1039
110.55,1000
110.6,1033
110.65,1006
110.7,1069
110.75,952
110.8,1035
110.85,1046
110.9,1006
110.95,1023
111.0,968
111.05,1058
111.1,1076
111.15,1068
111.2,1087
111.25,1020
111.3,1013
111.35,1018
111.4,987
111.45,1056
111.5,1070
111.55,965
111.6,1040
111.65,979
111.7,984
111.75,1062
111.8,1046
111.85,1023
111.9,1009
111.95,1005
112.0,1022
112.05,969
112.1,1016
112.15,1009
112.2,980
112.25,1018
112.3,1081
112.35,1010
112.4,1018
112.45,971
112.5,1034
112.55,1028
112.6,1006
112.65,1026
112.7,1020
112.75,965
